province_name,year,month,date,rainfall_mm
Ca Mau,2012.0,5.0,2012-05-01,318.5314278208335
Can Tho city,2012.0,5.0,2012-05-01,251.90780449140252
Hau Giang,2012.0,5.0,2012-05-01,298.50026034703507
An Giang,2012.0,5.0,2012-05-01,226.72711891457385
Ben Tre,2012.0,5.0,2012-05-01,232.81556512304383
Dong Thap,2012.0,5.0,2012-05-01,223.0229177457536
Kien Giang,2012.0,5.0,2012-05-01,316.4182983713067
Long An,2012.0,5.0,2012-05-01,261.91316931769296
Tien Giang,2012.0,5.0,2012-05-01,242.7015469683515
Soc Trang,2012.0,6.0,2012-06-01,139.4515197543658
Tra Vinh,2012.0,6.0,2012-06-01,125.96251495320485
Vinh Long,2012.0,6.0,2012-06-01,131.20081106045984
Bac Lieu,2012.0,6.0,2012-06-01,140.94327863928368
Ca Mau,2012.0,6.0,2012-06-01,155.46226349108298
Can Tho city,2012.0,6.0,2012-06-01,140.94850007184323
Hau Giang,2012.0,6.0,2012-06-01,151.99545042215837
An Giang,2012.0,6.0,2012-06-01,139.71815757869825
Ben Tre,2012.0,6.0,2012-06-01,110.34468383351145
Dong Thap,2012.0,6.0,2012-06-01,138.3276931518403
Kien Giang,2012.0,6.0,2012-06-01,174.25240453169584
Long An,2012.0,6.0,2012-06-01,163.20098572340473
Tien Giang,2012.0,6.0,2012-06-01,127.95892629764295
Soc Trang,2012.0,7.0,2012-07-01,246.85936328901633
Tra Vinh,2012.0,7.0,2012-07-01,228.5064060186753
Vinh Long,2012.0,7.0,2012-07-01,247.32579736062368
Bac Lieu,2012.0,7.0,2012-07-01,238.83693842865395
Ca Mau,2012.0,7.0,2012-07-01,257.13552605791267
Can Tho city,2012.0,7.0,2012-07-01,240.95882845715
Hau Giang,2012.0,7.0,2012-07-01,301.4045016792574
An Giang,2012.0,7.0,2012-07-01,238.6266191554983
Ben Tre,2012.0,7.0,2012-07-01,220.32423213445568
Dong Thap,2012.0,7.0,2012-07-01,215.94081537024348
Kien Giang,2012.0,7.0,2012-07-01,338.6519447504105
Long An,2012.0,7.0,2012-07-01,281.8706411268498
Tien Giang,2012.0,7.0,2012-07-01,247.83314409730266
Soc Trang,2012.0,8.0,2012-08-01,161.00573884345565
Tra Vinh,2012.0,8.0,2012-08-01,157.9548236946584
Vinh Long,2012.0,8.0,2012-08-01,135.7717632500717
Bac Lieu,2012.0,8.0,2012-08-01,171.9347763645671
Ca Mau,2012.0,8.0,2012-08-01,154.45707936856726
Can Tho city,2012.0,8.0,2012-08-01,124.88751412687161
Hau Giang,2012.0,8.0,2012-08-01,150.88699540595331
An Giang,2012.0,8.0,2012-08-01,105.33743253225877
Ben Tre,2012.0,8.0,2012-08-01,139.54779964802847
Dong Thap,2012.0,8.0,2012-08-01,108.05027501302652
Kien Giang,2012.0,8.0,2012-08-01,173.3141332083243
Long An,2012.0,8.0,2012-08-01,138.585958562896
Tien Giang,2012.0,8.0,2012-08-01,142.79692126718234
Soc Trang,2012.0,9.0,2012-09-01,361.83652987095047
Tra Vinh,2012.0,9.0,2012-09-01,355.1436655558629
Vinh Long,2012.0,9.0,2012-09-01,330.95441268432467
Bac Lieu,2012.0,9.0,2012-09-01,426.31697150718895
Ca Mau,2012.0,9.0,2012-09-01,512.2896056038828
Can Tho city,2012.0,9.0,2012-09-01,274.6821762184501
Hau Giang,2012.0,9.0,2012-09-01,366.4208369117703
An Giang,2012.0,9.0,2012-09-01,249.21036240658984
Ben Tre,2012.0,9.0,2012-09-01,335.2477018942336
Dong Thap,2012.0,9.0,2012-09-01,250.87764111328195
Kien Giang,2012.0,9.0,2012-09-01,396.0129029637899
Long An,2012.0,9.0,2012-09-01,319.73526802155095
Tien Giang,2012.0,9.0,2012-09-01,319.4426680507951
Soc Trang,2012.0,10.0,2012-10-01,235.56011912284356
Tra Vinh,2012.0,10.0,2012-10-01,220.33307276514375
Vinh Long,2012.0,10.0,2012-10-01,243.7968012410398
Bac Lieu,2012.0,10.0,2012-10-01,214.41319666790355
Ca Mau,2012.0,10.0,2012-10-01,204.03272078953745
Can Tho city,2012.0,10.0,2012-10-01,261.9775960562519
Hau Giang,2012.0,10.0,2012-10-01,271.35058379743
An Giang,2012.0,10.0,2012-10-01,267.79707648304935
Ben Tre,2012.0,10.0,2012-10-01,232.37638013804334
Dong Thap,2012.0,10.0,2012-10-01,265.0589191453829
Kien Giang,2012.0,10.0,2012-10-01,292.73032176189344
Long An,2012.0,10.0,2012-10-01,274.9246752042103
Tien Giang,2012.0,10.0,2012-10-01,245.69350931052588
Soc Trang,2012.0,11.0,2012-11-01,114.67126258087363
Tra Vinh,2012.0,11.0,2012-11-01,106.78688504300402
Vinh Long,2012.0,11.0,2012-11-01,103.57272882667006
Bac Lieu,2012.0,11.0,2012-11-01,111.89125631689512
Ca Mau,2012.0,11.0,2012-11-01,150.4784893143687
Can Tho city,2012.0,11.0,2012-11-01,114.69710207880671
Hau Giang,2012.0,11.0,2012-11-01,129.09929501389274
An Giang,2012.0,11.0,2012-11-01,131.54422635420443
Ben Tre,2012.0,11.0,2012-11-01,96.03435757713945
Dong Thap,2012.0,11.0,2012-11-01,99.8939764541877
Kien Giang,2012.0,11.0,2012-11-01,158.80652362726025
Long An,2012.0,11.0,2012-11-01,104.6966390900032
Tien Giang,2012.0,11.0,2012-11-01,81.17170375195676
Soc Trang,2012.0,12.0,2012-12-01,18.87357223761606
Tra Vinh,2012.0,12.0,2012-12-01,18.74102321008055
Vinh Long,2012.0,12.0,2012-12-01,16.72206381350245
Bac Lieu,2012.0,12.0,2012-12-01,31.2948806058128
Ca Mau,2012.0,12.0,2012-12-01,53.09149182504807
Can Tho city,2012.0,12.0,2012-12-01,17.11452494156266
Hau Giang,2012.0,12.0,2012-12-01,21.10202652568608
An Giang,2012.0,12.0,2012-12-01,18.081560098092304
Ben Tre,2012.0,12.0,2012-12-01,20.144403886733443
Dong Thap,2012.0,12.0,2012-12-01,14.18555739841363
Kien Giang,2012.0,12.0,2012-12-01,28.106878487621167
Long An,2012.0,12.0,2012-12-01,10.687278618494885
Tien Giang,2012.0,12.0,2012-12-01,13.277611624938785
Soc Trang,2013.0,1.0,2013-01-01,28.01319194274163
Tra Vinh,2013.0,1.0,2013-01-01,22.8552228800347
Vinh Long,2013.0,1.0,2013-01-01,23.989866454531207
Bac Lieu,2013.0,1.0,2013-01-01,34.99780658742693
Ca Mau,2013.0,1.0,2013-01-01,39.99976144074771
Can Tho city,2013.0,1.0,2013-01-01,27.51186422297267
Hau Giang,2013.0,1.0,2013-01-01,32.44295847045471
An Giang,2013.0,1.0,2013-01-01,21.649369184610805
Ben Tre,2013.0,1.0,2013-01-01,21.735432351749502
Dong Thap,2013.0,1.0,2013-01-01,25.111407641266503
Kien Giang,2013.0,1.0,2013-01-01,29.03195361500427
Long An,2013.0,1.0,2013-01-01,27.66215921505528
Tien Giang,2013.0,1.0,2013-01-01,21.395978383752002
Soc Trang,2013.0,2.0,2013-02-01,8.434946187293948
Tra Vinh,2013.0,2.0,2013-02-01,6.8041464781493675
Vinh Long,2013.0,2.0,2013-02-01,7.748916315960154
Bac Lieu,2013.0,2.0,2013-02-01,8.317502861218042
Ca Mau,2013.0,2.0,2013-02-01,10.471584486953025
Can Tho city,2013.0,2.0,2013-02-01,7.567521308183342
Hau Giang,2013.0,2.0,2013-02-01,8.391552185584638
An Giang,2013.0,2.0,2013-02-01,12.176009828113639
Ben Tre,2013.0,2.0,2013-02-01,8.418252142905665
Dong Thap,2013.0,2.0,2013-02-01,8.697406492677844
Kien Giang,2013.0,2.0,2013-02-01,14.352343068216216
Long An,2013.0,2.0,2013-02-01,9.580823574580698
Tien Giang,2013.0,2.0,2013-02-01,9.40691924125144
Soc Trang,2013.0,3.0,2013-03-01,10.364993826408199
Tra Vinh,2013.0,3.0,2013-03-01,5.695504978441082
Vinh Long,2013.0,3.0,2013-03-01,6.036446097036245
Bac Lieu,2013.0,3.0,2013-03-01,12.544712270773463
Ca Mau,2013.0,3.0,2013-03-01,12.49870566319877
Can Tho city,2013.0,3.0,2013-03-01,10.008590563633833
Hau Giang,2013.0,3.0,2013-03-01,14.693525011668603
An Giang,2013.0,3.0,2013-03-01,26.70753606229148
Ben Tre,2013.0,3.0,2013-03-01,5.060945916717176
Dong Thap,2013.0,3.0,2013-03-01,21.537636551535382
Kien Giang,2013.0,3.0,2013-03-01,22.858585829368888
Long An,2013.0,3.0,2013-03-01,18.720128170706847
Tien Giang,2013.0,3.0,2013-03-01,7.710213506797109
Soc Trang,2013.0,4.0,2013-04-01,125.11384166155288
Tra Vinh,2013.0,4.0,2013-04-01,85.24041255217536
Vinh Long,2013.0,4.0,2013-04-01,104.27474830245846
Bac Lieu,2013.0,4.0,2013-04-01,144.669624295936
Ca Mau,2013.0,4.0,2013-04-01,161.11205837679444
Can Tho city,2013.0,4.0,2013-04-01,127.89774493154395
Hau Giang,2013.0,4.0,2013-04-01,155.3173750557887
An Giang,2013.0,4.0,2013-04-01,146.3009475315281
Ben Tre,2013.0,4.0,2013-04-01,77.04291656184502
Dong Thap,2013.0,4.0,2013-04-01,132.88866589925922
Kien Giang,2013.0,4.0,2013-04-01,174.90137581791305
Long An,2013.0,4.0,2013-04-01,124.67501548139363
Tien Giang,2013.0,4.0,2013-04-01,96.1083873475619
Soc Trang,2013.0,5.0,2013-05-01,237.08223015915632
Tra Vinh,2013.0,5.0,2013-05-01,195.2859343639271
Vinh Long,2013.0,5.0,2013-05-01,193.78742643105284
Bac Lieu,2013.0,5.0,2013-05-01,230.05821550954474
Ca Mau,2013.0,5.0,2013-05-01,212.58302612750475
Can Tho city,2013.0,5.0,2013-05-01,183.56062218816044
Hau Giang,2013.0,5.0,2013-05-01,228.1930358971588
An Giang,2013.0,5.0,2013-05-01,162.60722129234944
Ben Tre,2013.0,5.0,2013-05-01,183.70032628336875
Dong Thap,2013.0,5.0,2013-05-01,181.25087537747797
Kien Giang,2013.0,5.0,2013-05-01,200.96353356327475
Long An,2013.0,5.0,2013-05-01,214.56931922471406
Tien Giang,2013.0,5.0,2013-05-01,202.1653390857412
Soc Trang,2013.0,6.0,2013-06-01,295.49631005066607
Tra Vinh,2013.0,6.0,2013-06-01,270.74078468897716
Vinh Long,2013.0,6.0,2013-06-01,254.82336983702587
Bac Lieu,2013.0,6.0,2013-06-01,318.3157922764133
Ca Mau,2013.0,6.0,2013-06-01,315.1238526971533
Can Tho city,2013.0,6.0,2013-06-01,228.3277326156959
Hau Giang,2013.0,6.0,2013-06-01,265.5554070883982
An Giang,2013.0,6.0,2013-06-01,196.50181317285026
Ben Tre,2013.0,6.0,2013-06-01,246.46269545582084
Dong Thap,2013.0,6.0,2013-06-01,206.8101666612565
Kien Giang,2013.0,6.0,2013-06-01,293.42774646075
Long An,2013.0,6.0,2013-06-01,244.13847112743625
Tien Giang,2013.0,6.0,2013-06-01,237.33029389829588
Soc Trang,2013.0,7.0,2013-07-01,239.26808586045945
Tra Vinh,2013.0,7.0,2013-07-01,211.15607130353592
Vinh Long,2013.0,7.0,2013-07-01,210.0283678895182
Bac Lieu,2013.0,7.0,2013-07-01,221.21447136715892
Ca Mau,2013.0,7.0,2013-07-01,247.26200868037904
Can Tho city,2013.0,7.0,2013-07-01,209.15886586886046
Hau Giang,2013.0,7.0,2013-07-01,244.64064056167066
An Giang,2013.0,7.0,2013-07-01,240.36270957652692
Ben Tre,2013.0,7.0,2013-07-01,199.43797918830865
Dong Thap,2013.0,7.0,2013-07-01,209.6012948543394
Kien Giang,2013.0,7.0,2013-07-01,304.0056888178828
Long An,2013.0,7.0,2013-07-01,245.73306754315294
Tien Giang,2013.0,7.0,2013-07-01,219.9305215721346
Soc Trang,2013.0,8.0,2013-08-01,248.09689449178006
Tra Vinh,2013.0,8.0,2013-08-01,226.35175604309978
Vinh Long,2013.0,8.0,2013-08-01,206.7215950456548
Bac Lieu,2013.0,8.0,2013-08-01,274.7603671860616
Ca Mau,2013.0,8.0,2013-08-01,228.81080322768807
Can Tho city,2013.0,8.0,2013-08-01,186.5184790757784
Hau Giang,2013.0,8.0,2013-08-01,229.17523809302114
An Giang,2013.0,8.0,2013-08-01,146.20537071371646
Ben Tre,2013.0,8.0,2013-08-01,198.4056465135332
Dong Thap,2013.0,8.0,2013-08-01,155.64737241476757
Kien Giang,2013.0,8.0,2013-08-01,237.26101842556287
Long An,2013.0,8.0,2013-08-01,200.23990712439902
Tien Giang,2013.0,8.0,2013-08-01,193.8735192894519
Soc Trang,2013.0,9.0,2013-09-01,332.0755441444913
Tra Vinh,2013.0,9.0,2013-09-01,289.40880085236705
Vinh Long,2013.0,9.0,2013-09-01,307.2229636418566
Bac Lieu,2013.0,9.0,2013-09-01,371.03845575773335
Ca Mau,2013.0,9.0,2013-09-01,383.2213944079427
Can Tho city,2013.0,9.0,2013-09-01,309.9566633065322
Hau Giang,2013.0,9.0,2013-09-01,376.6743815524524
An Giang,2013.0,9.0,2013-09-01,245.2545945880891
Ben Tre,2013.0,9.0,2013-09-01,255.08952888173656
Dong Thap,2013.0,9.0,2013-09-01,235.2043750613259
Kien Giang,2013.0,9.0,2013-09-01,377.5426254355591
Long An,2013.0,9.0,2013-09-01,272.15898646173906
Tien Giang,2013.0,9.0,2013-09-01,251.6614525720835
Soc Trang,2013.0,10.0,2013-10-01,268.10622958223206
Tra Vinh,2013.0,10.0,2013-10-01,223.33415715244095
Vinh Long,2013.0,10.0,2013-10-01,255.2819063184729
Bac Lieu,2013.0,10.0,2013-10-01,285.30580431753486
Ca Mau,2013.0,10.0,2013-10-01,274.01684045300914
Can Tho city,2013.0,10.0,2013-10-01,262.71703588687427
Hau Giang,2013.0,10.0,2013-10-01,278.48789940660174
An Giang,2013.0,10.0,2013-10-01,239.59694673398062
Ben Tre,2013.0,10.0,2013-10-01,222.79203504863025
Dong Thap,2013.0,10.0,2013-10-01,260.12355055240425
Kien Giang,2013.0,10.0,2013-10-01,294.1328134452058
Long An,2013.0,10.0,2013-10-01,292.294025119066
Tien Giang,2013.0,10.0,2013-10-01,261.32819679035526
Soc Trang,2013.0,11.0,2013-11-01,149.74085134781285
Tra Vinh,2013.0,11.0,2013-11-01,126.58382061022316
Vinh Long,2013.0,11.0,2013-11-01,111.4593516577354
Bac Lieu,2013.0,11.0,2013-11-01,157.71693550653296
Ca Mau,2013.0,11.0,2013-11-01,171.83734567297958
Can Tho city,2013.0,11.0,2013-11-01,107.00513954625802
Hau Giang,2013.0,11.0,2013-11-01,126.09135286515895
An Giang,2013.0,11.0,2013-11-01,110.02097411851963
Ben Tre,2013.0,11.0,2013-11-01,120.3262607816487
Dong Thap,2013.0,11.0,2013-11-01,99.55063734896927
Kien Giang,2013.0,11.0,2013-11-01,130.05121870048688
Long An,2013.0,11.0,2013-11-01,88.44400009961765
Tien Giang,2013.0,11.0,2013-11-01,99.96667651730799
Soc Trang,2013.0,12.0,2013-12-01,28.250417835317712
Tra Vinh,2013.0,12.0,2013-12-01,23.52391272771515
Vinh Long,2013.0,12.0,2013-12-01,20.323857232528624
Bac Lieu,2013.0,12.0,2013-12-01,39.372303118129715
Ca Mau,2013.0,12.0,2013-12-01,50.92486449799269
Can Tho city,2013.0,12.0,2013-12-01,20.37177424096174
Hau Giang,2013.0,12.0,2013-12-01,25.353444102192693
An Giang,2013.0,12.0,2013-12-01,23.482417775510953
Ben Tre,2013.0,12.0,2013-12-01,21.164861030649718
Dong Thap,2013.0,12.0,2013-12-01,14.664052653342091
Kien Giang,2013.0,12.0,2013-12-01,35.12275965303498
Long An,2013.0,12.0,2013-12-01,13.827254450301567
Tien Giang,2013.0,12.0,2013-12-01,14.8016172895127
Soc Trang,2014.0,1.0,2014-01-01,6.2200837608881825
Tra Vinh,2014.0,1.0,2014-01-01,3.5553567424809116
Vinh Long,2014.0,1.0,2014-01-01,3.226576506705914
Bac Lieu,2014.0,1.0,2014-01-01,9.345178233330195
Ca Mau,2014.0,1.0,2014-01-01,11.640482716728092
Can Tho city,2014.0,1.0,2014-01-01,5.882774967979737
Hau Giang,2014.0,1.0,2014-01-01,6.14614398591488
An Giang,2014.0,1.0,2014-01-01,6.300950411334267
Ben Tre,2014.0,1.0,2014-01-01,3.970323591170164
Dong Thap,2014.0,1.0,2014-01-01,4.024296870382904
Kien Giang,2014.0,1.0,2014-01-01,7.195357395564871
Long An,2014.0,1.0,2014-01-01,6.635219660517301
Tien Giang,2014.0,1.0,2014-01-01,3.0367210756531327
Soc Trang,2014.0,2.0,2014-02-01,1.1252342419453638
Tra Vinh,2014.0,2.0,2014-02-01,0.08092860622916682
Vinh Long,2014.0,2.0,2014-02-01,0.0
Bac Lieu,2014.0,2.0,2014-02-01,0.5295213726773598
Ca Mau,2014.0,2.0,2014-02-01,1.6721665993179933
Can Tho city,2014.0,2.0,2014-02-01,0.0
Hau Giang,2014.0,2.0,2014-02-01,0.3537933992705455
An Giang,2014.0,2.0,2014-02-01,0.6208388712947465
Ben Tre,2014.0,2.0,2014-02-01,1.1010003884835375
Dong Thap,2014.0,2.0,2014-02-01,0.0
Kien Giang,2014.0,2.0,2014-02-01,2.5770835141964317
Long An,2014.0,2.0,2014-02-01,0.33512386364534846
Tien Giang,2014.0,2.0,2014-02-01,1.5933870962697496
Soc Trang,2014.0,3.0,2014-03-01,2.394599491390056
Tra Vinh,2014.0,3.0,2014-03-01,0.27169626739969743
Vinh Long,2014.0,3.0,2014-03-01,0.4050231907776676
Bac Lieu,2014.0,3.0,2014-03-01,5.598896134048819
Ca Mau,2014.0,3.0,2014-03-01,8.634735396825281
Can Tho city,2014.0,3.0,2014-03-01,4.700697129042938
Hau Giang,2014.0,3.0,2014-03-01,6.005734694901774
An Giang,2014.0,3.0,2014-03-01,11.044766725249787
Ben Tre,2014.0,3.0,2014-03-01,1.0147321098575035
Dong Thap,2014.0,3.0,2014-03-01,6.873733099239919
Kien Giang,2014.0,3.0,2014-03-01,12.128990189013255
Long An,2014.0,3.0,2014-03-01,5.028696963120461
Tien Giang,2014.0,3.0,2014-03-01,2.9570740855066915
Soc Trang,2014.0,4.0,2014-04-01,41.46127691829692
Tra Vinh,2014.0,4.0,2014-04-01,24.979573544988536
Vinh Long,2014.0,4.0,2014-04-01,37.87294237575941
Bac Lieu,2014.0,4.0,2014-04-01,51.37257219045362
Ca Mau,2014.0,4.0,2014-04-01,61.279621101695895
Can Tho city,2014.0,4.0,2014-04-01,69.8052694499308
Hau Giang,2014.0,4.0,2014-04-01,77.06045284238509
An Giang,2014.0,4.0,2014-04-01,96.43708966888303
Ben Tre,2014.0,4.0,2014-04-01,26.111671685803866
Dong Thap,2014.0,4.0,2014-04-01,73.0319269185104
Kien Giang,2014.0,4.0,2014-04-01,117.14252285892448
Long An,2014.0,4.0,2014-04-01,70.61659610412595
Tien Giang,2014.0,4.0,2014-04-01,41.471204672351384
Soc Trang,2014.0,5.0,2014-05-01,136.51414669388976
Tra Vinh,2014.0,5.0,2014-05-01,103.15070152774771
Vinh Long,2014.0,5.0,2014-05-01,104.66533436732381
Bac Lieu,2014.0,5.0,2014-05-01,163.06496922374836
Ca Mau,2014.0,5.0,2014-05-01,179.28134010632468
Can Tho city,2014.0,5.0,2014-05-01,106.86060592738916
Hau Giang,2014.0,5.0,2014-05-01,143.39997352792463
An Giang,2014.0,5.0,2014-05-01,110.94885661567103
Ben Tre,2014.0,5.0,2014-05-01,96.82686685425067
Dong Thap,2014.0,5.0,2014-05-01,108.82258530204282
Kien Giang,2014.0,5.0,2014-05-01,151.1516596124286
Long An,2014.0,5.0,2014-05-01,149.43944003725366
Tien Giang,2014.0,5.0,2014-05-01,117.0458881115081
Soc Trang,2014.0,6.0,2014-06-01,237.9259602044762
Tra Vinh,2014.0,6.0,2014-06-01,239.00875148974322
Vinh Long,2014.0,6.0,2014-06-01,241.69416092226953
Bac Lieu,2014.0,6.0,2014-06-01,251.29428888515872
Ca Mau,2014.0,6.0,2014-06-01,273.30511514624015
Can Tho city,2014.0,6.0,2014-06-01,246.06222453552647
Hau Giang,2014.0,6.0,2014-06-01,243.9950756668819
An Giang,2014.0,6.0,2014-06-01,191.39897676292748
Ben Tre,2014.0,6.0,2014-06-01,241.44158797187944
Dong Thap,2014.0,6.0,2014-06-01,191.96178206138325
Kien Giang,2014.0,6.0,2014-06-01,317.52482587488237
Long An,2014.0,6.0,2014-06-01,254.87076443300256
Tien Giang,2014.0,6.0,2014-06-01,240.75989757587814
Soc Trang,2014.0,7.0,2014-07-01,244.6857374583134
Tra Vinh,2014.0,7.0,2014-07-01,216.35995443385107
Vinh Long,2014.0,7.0,2014-07-01,235.3034448932893
Bac Lieu,2014.0,7.0,2014-07-01,257.4792787964441
Ca Mau,2014.0,7.0,2014-07-01,282.2296319315429
Can Tho city,2014.0,7.0,2014-07-01,231.4388717468385
Hau Giang,2014.0,7.0,2014-07-01,267.0481395236765
An Giang,2014.0,7.0,2014-07-01,196.70668751701632
Ben Tre,2014.0,7.0,2014-07-01,217.5110860183541
Dong Thap,2014.0,7.0,2014-07-01,196.10011301023886
Kien Giang,2014.0,7.0,2014-07-01,274.4080864242599
Long An,2014.0,7.0,2014-07-01,266.9917178240384
Tien Giang,2014.0,7.0,2014-07-01,249.36715614991937
Soc Trang,2014.0,8.0,2014-08-01,207.55299300793797
Tra Vinh,2014.0,8.0,2014-08-01,198.61360366391713
Vinh Long,2014.0,8.0,2014-08-01,189.9298232902153
Bac Lieu,2014.0,8.0,2014-08-01,225.84061515716107
Ca Mau,2014.0,8.0,2014-08-01,207.0816531830258
Can Tho city,2014.0,8.0,2014-08-01,172.68651983673882
Hau Giang,2014.0,8.0,2014-08-01,198.39961575742794
An Giang,2014.0,8.0,2014-08-01,144.22544691308644
Ben Tre,2014.0,8.0,2014-08-01,170.80337485025058
Dong Thap,2014.0,8.0,2014-08-01,143.63053770772277
Kien Giang,2014.0,8.0,2014-08-01,232.78809082789536
Long An,2014.0,8.0,2014-08-01,184.35620178342026
Tien Giang,2014.0,8.0,2014-08-01,179.60490589421497
Soc Trang,2014.0,9.0,2014-09-01,239.94645519110597
Tra Vinh,2014.0,9.0,2014-09-01,196.67892448191972
Vinh Long,2014.0,9.0,2014-09-01,186.90626341011284
Bac Lieu,2014.0,9.0,2014-09-01,266.75071667299926
Ca Mau,2014.0,9.0,2014-09-01,265.3626631007197
Can Tho city,2014.0,9.0,2014-09-01,192.36220340873308
Hau Giang,2014.0,9.0,2014-09-01,241.4351458729317
An Giang,2014.0,9.0,2014-09-01,162.69844922560054
Ben Tre,2014.0,9.0,2014-09-01,172.72869810221
Dong Thap,2014.0,9.0,2014-09-01,161.18024895108186
Kien Giang,2014.0,9.0,2014-09-01,242.45179727734816
Long An,2014.0,9.0,2014-09-01,224.28565173419003
Tien Giang,2014.0,9.0,2014-09-01,183.36169059104884
Soc Trang,2014.0,10.0,2014-10-01,217.88931096707108
Tra Vinh,2014.0,10.0,2014-10-01,192.84643595746311
Vinh Long,2014.0,10.0,2014-10-01,236.81701113428804
Bac Lieu,2014.0,10.0,2014-10-01,243.45188159007768
Ca Mau,2014.0,10.0,2014-10-01,267.3183444193571
Can Tho city,2014.0,10.0,2014-10-01,281.7009696383415
Hau Giang,2014.0,10.0,2014-10-01,234.86721547947272
An Giang,2014.0,10.0,2014-10-01,303.70072278264115
Ben Tre,2014.0,10.0,2014-10-01,214.71841041061225
Dong Thap,2014.0,10.0,2014-10-01,291.16242511088166
Kien Giang,2014.0,10.0,2014-10-01,305.09002870553564
Long An,2014.0,10.0,2014-10-01,299.3472650953556
Tien Giang,2014.0,10.0,2014-10-01,251.22807605782018
Soc Trang,2014.0,11.0,2014-11-01,137.66578414060209
Tra Vinh,2014.0,11.0,2014-11-01,91.44866952065037
Vinh Long,2014.0,11.0,2014-11-01,138.91779859609153
Bac Lieu,2014.0,11.0,2014-11-01,182.21844047179005
Ca Mau,2014.0,11.0,2014-11-01,233.9489759113033
Can Tho city,2014.0,11.0,2014-11-01,174.9848672985415
Hau Giang,2014.0,11.0,2014-11-01,186.31050506110057
An Giang,2014.0,11.0,2014-11-01,167.56663545711882
Ben Tre,2014.0,11.0,2014-11-01,91.88766203483321
Dong Thap,2014.0,11.0,2014-11-01,157.29201452341798
Kien Giang,2014.0,11.0,2014-11-01,212.73730143148236
Long An,2014.0,11.0,2014-11-01,118.81230218132947
Tien Giang,2014.0,11.0,2014-11-01,106.49491052391855
Soc Trang,2014.0,12.0,2014-12-01,40.2877385649074
Tra Vinh,2014.0,12.0,2014-12-01,48.707765176379525
Vinh Long,2014.0,12.0,2014-12-01,59.40082470297433
Bac Lieu,2014.0,12.0,2014-12-01,51.10267189239938
Ca Mau,2014.0,12.0,2014-12-01,70.11204408077323
Can Tho city,2014.0,12.0,2014-12-01,66.22986764588357
Hau Giang,2014.0,12.0,2014-12-01,54.175038925119196
An Giang,2014.0,12.0,2014-12-01,69.209906295912
Ben Tre,2014.0,12.0,2014-12-01,61.34285464438097
Dong Thap,2014.0,12.0,2014-12-01,65.04336619956757
Kien Giang,2014.0,12.0,2014-12-01,62.73473026278582
Long An,2014.0,12.0,2014-12-01,45.31473256868766
Tien Giang,2014.0,12.0,2014-12-01,53.565781814073226
Soc Trang,2015.0,1.0,2015-01-01,13.769393154884662
Tra Vinh,2015.0,1.0,2015-01-01,11.071207363646623
Vinh Long,2015.0,1.0,2015-01-01,10.354039075723373
Bac Lieu,2015.0,1.0,2015-01-01,16.074663679270405
Ca Mau,2015.0,1.0,2015-01-01,18.249993333244394
Can Tho city,2015.0,1.0,2015-01-01,11.343296077109352
Hau Giang,2015.0,1.0,2015-01-01,13.595509833734628
An Giang,2015.0,1.0,2015-01-01,11.043685519906465
Ben Tre,2015.0,1.0,2015-01-01,11.539168762076017
Dong Thap,2015.0,1.0,2015-01-01,12.731957167708083
Kien Giang,2015.0,1.0,2015-01-01,16.552747978345426
Long An,2015.0,1.0,2015-01-01,15.778807029560623
Tien Giang,2015.0,1.0,2015-01-01,10.230058669583286
Soc Trang,2015.0,2.0,2015-02-01,4.177792126110561
Tra Vinh,2015.0,2.0,2015-02-01,1.1565798873871904
Vinh Long,2015.0,2.0,2015-02-01,3.4899444383380174
Bac Lieu,2015.0,2.0,2015-02-01,4.329901705409571
Ca Mau,2015.0,2.0,2015-02-01,3.418121497843288
Can Tho city,2015.0,2.0,2015-02-01,3.835877833709691
Hau Giang,2015.0,2.0,2015-02-01,3.485161985847853
An Giang,2015.0,2.0,2015-02-01,6.690741369580718
Ben Tre,2015.0,2.0,2015-02-01,2.666714095370452
Dong Thap,2015.0,2.0,2015-02-01,3.992094924040164
Kien Giang,2015.0,2.0,2015-02-01,4.5359667692133465
Long An,2015.0,2.0,2015-02-01,4.763268211591247
Tien Giang,2015.0,2.0,2015-02-01,5.519893729715046
Soc Trang,2015.0,3.0,2015-03-01,0.9256137872793009
Tra Vinh,2015.0,3.0,2015-03-01,0.0
Vinh Long,2015.0,3.0,2015-03-01,0.0
Bac Lieu,2015.0,3.0,2015-03-01,2.7426526135349234
Ca Mau,2015.0,3.0,2015-03-01,6.76174974376574
Can Tho city,2015.0,3.0,2015-03-01,1.0573924870643787
Hau Giang,2015.0,3.0,2015-03-01,3.5366798828495756
An Giang,2015.0,3.0,2015-03-01,7.198829939346988
Ben Tre,2015.0,3.0,2015-03-01,0.05708550967532687
Dong Thap,2015.0,3.0,2015-03-01,4.614893291516485
Kien Giang,2015.0,3.0,2015-03-01,6.629569679553897
Long An,2015.0,3.0,2015-03-01,3.4513644453813606
Tien Giang,2015.0,3.0,2015-03-01,1.0850802801784256
Soc Trang,2015.0,4.0,2015-04-01,24.98113274509426
Tra Vinh,2015.0,4.0,2015-04-01,14.258616403199197
Vinh Long,2015.0,4.0,2015-04-01,19.09761185608544
