province_name,year,month,date,rainfall_mm
Kien Giang,2022.0,11.0,2022-11-01,232.06192865243705
Long An,2022.0,11.0,2022-11-01,178.08148758832507
Tien Giang,2022.0,11.0,2022-11-01,174.97292366481003
Soc Trang,2022.0,12.0,2022-12-01,49.0789062749402
Tra Vinh,2022.0,12.0,2022-12-01,49.555124640423855
Vinh Long,2022.0,12.0,2022-12-01,55.743676448787824
Bac Lieu,2022.0,12.0,2022-12-01,62.440628673600685
Ca Mau,2022.0,12.0,2022-12-01,77.11822223147253
Can Tho city,2022.0,12.0,2022-12-01,54.58872568464838
Hau Giang,2022.0,12.0,2022-12-01,58.91315133472063
An Giang,2022.0,12.0,2022-12-01,48.054968141161076
Ben Tre,2022.0,12.0,2022-12-01,61.26873692750338
Dong Thap,2022.0,12.0,2022-12-01,54.20011128429098
Kien Giang,2022.0,12.0,2022-12-01,56.44651250777577
Long An,2022.0,12.0,2022-12-01,57.92132781311309
Tien Giang,2022.0,12.0,2022-12-01,51.85214933671079
Soc Trang,2023.0,1.0,2023-01-01,21.984587829399732
Tra Vinh,2023.0,1.0,2023-01-01,16.541939215816925
Vinh Long,2023.0,1.0,2023-01-01,20.08160706829856
Bac Lieu,2023.0,1.0,2023-01-01,33.7754775080247
Ca Mau,2023.0,1.0,2023-01-01,37.04457116029805
Can Tho city,2023.0,1.0,2023-01-01,27.911807976646173
Hau Giang,2023.0,1.0,2023-01-01,29.991033411709385
An Giang,2023.0,1.0,2023-01-01,29.145907429612446
Ben Tre,2023.0,1.0,2023-01-01,17.09769604834191
Dong Thap,2023.0,1.0,2023-01-01,26.272524292103608
Kien Giang,2023.0,1.0,2023-01-01,42.598318431873174
Long An,2023.0,1.0,2023-01-01,25.68130570188934
Tien Giang,2023.0,1.0,2023-01-01,18.013845309375803
Soc Trang,2023.0,2.0,2023-02-01,11.559318511550972
Tra Vinh,2023.0,2.0,2023-02-01,6.793682219165699
Vinh Long,2023.0,2.0,2023-02-01,9.17099575083367
Bac Lieu,2023.0,2.0,2023-02-01,12.787028298119074
Ca Mau,2023.0,2.0,2023-02-01,16.610577780974854
Can Tho city,2023.0,2.0,2023-02-01,11.053309682144036
Hau Giang,2023.0,2.0,2023-02-01,12.541947480352968
An Giang,2023.0,2.0,2023-02-01,15.528279814444442
Ben Tre,2023.0,2.0,2023-02-01,7.425597510945013
Dong Thap,2023.0,2.0,2023-02-01,11.952093968622052
Kien Giang,2023.0,2.0,2023-02-01,20.054025935614177
Long An,2023.0,2.0,2023-02-01,10.386685634947616
Tien Giang,2023.0,2.0,2023-02-01,9.246840381960123
Soc Trang,2023.0,3.0,2023-03-01,8.02542776788354
Tra Vinh,2023.0,3.0,2023-03-01,4.553846823911364
Vinh Long,2023.0,3.0,2023-03-01,4.140139215563525
Bac Lieu,2023.0,3.0,2023-03-01,8.758660627216473
Ca Mau,2023.0,3.0,2023-03-01,9.113848268551974
Can Tho city,2023.0,3.0,2023-03-01,3.2214108953630354
Hau Giang,2023.0,3.0,2023-03-01,10.61021999372223
An Giang,2023.0,3.0,2023-03-01,7.226068920142598
Ben Tre,2023.0,3.0,2023-03-01,3.8417621817449734
Dong Thap,2023.0,3.0,2023-03-01,5.0845064309536125
Kien Giang,2023.0,3.0,2023-03-01,10.197806439200749
Long An,2023.0,3.0,2023-03-01,5.682944465760647
Tien Giang,2023.0,3.0,2023-03-01,4.129740892537995
Soc Trang,2023.0,4.0,2023-04-01,49.15336307815044
Tra Vinh,2023.0,4.0,2023-04-01,26.353515016145682
Vinh Long,2023.0,4.0,2023-04-01,36.2316682874898
Bac Lieu,2023.0,4.0,2023-04-01,66.5982459075025
Ca Mau,2023.0,4.0,2023-04-01,73.44121333174596
Can Tho city,2023.0,4.0,2023-04-01,66.43205516605266
Hau Giang,2023.0,4.0,2023-04-01,61.33132602479075
An Giang,2023.0,4.0,2023-04-01,83.1203726838042
Ben Tre,2023.0,4.0,2023-04-01,20.805331369223413
Dong Thap,2023.0,4.0,2023-04-01,61.407995112556335
Kien Giang,2023.0,4.0,2023-04-01,96.08796350134655
Long An,2023.0,4.0,2023-04-01,54.54331741329641
Tien Giang,2023.0,4.0,2023-04-01,33.283462192947646
Soc Trang,2023.0,5.0,2023-05-01,176.94660578086726
Tra Vinh,2023.0,5.0,2023-05-01,145.83584351256448
Vinh Long,2023.0,5.0,2023-05-01,135.23620751034963
Bac Lieu,2023.0,5.0,2023-05-01,190.18984496735348
Ca Mau,2023.0,5.0,2023-05-01,182.30218312847103
Can Tho city,2023.0,5.0,2023-05-01,128.0261276474091
Hau Giang,2023.0,5.0,2023-05-01,172.9089106317569
An Giang,2023.0,5.0,2023-05-01,134.18697810423086
Ben Tre,2023.0,5.0,2023-05-01,131.68416047524968
Dong Thap,2023.0,5.0,2023-05-01,137.8883771348071
Kien Giang,2023.0,5.0,2023-05-01,153.11112436336649
Long An,2023.0,5.0,2023-05-01,173.60953472961566
Tien Giang,2023.0,5.0,2023-05-01,148.6847081809488
Soc Trang,2023.0,6.0,2023-06-01,215.8896345293217
Tra Vinh,2023.0,6.0,2023-06-01,200.6196473568261
Vinh Long,2023.0,6.0,2023-06-01,196.64390564809443
Bac Lieu,2023.0,6.0,2023-06-01,221.36350204283357
Ca Mau,2023.0,6.0,2023-06-01,202.92474842276414
Can Tho city,2023.0,6.0,2023-06-01,172.71704038744994
Hau Giang,2023.0,6.0,2023-06-01,202.74864331692208
An Giang,2023.0,6.0,2023-06-01,143.18050449641225
Ben Tre,2023.0,6.0,2023-06-01,194.98770099131198
Dong Thap,2023.0,6.0,2023-06-01,148.80484201263127
Kien Giang,2023.0,6.0,2023-06-01,209.74244248490007
Long An,2023.0,6.0,2023-06-01,219.73022075071592
Tien Giang,2023.0,6.0,2023-06-01,205.99373956055413
Soc Trang,2023.0,7.0,2023-07-01,475.92900620832313
Tra Vinh,2023.0,7.0,2023-07-01,377.43006841756653
Vinh Long,2023.0,7.0,2023-07-01,393.6571650151954
Bac Lieu,2023.0,7.0,2023-07-01,461.2803358067631
Ca Mau,2023.0,7.0,2023-07-01,472.18625596424033
Can Tho city,2023.0,7.0,2023-07-01,394.52099479257424
Hau Giang,2023.0,7.0,2023-07-01,497.3243696572786
An Giang,2023.0,7.0,2023-07-01,282.10291248087066
Ben Tre,2023.0,7.0,2023-07-01,324.6999267771713
Dong Thap,2023.0,7.0,2023-07-01,263.1493426892365
Kien Giang,2023.0,7.0,2023-07-01,498.34430442502327
Long An,2023.0,7.0,2023-07-01,345.07893872274303
Tien Giang,2023.0,7.0,2023-07-01,341.12713283883653
Soc Trang,2023.0,8.0,2023-08-01,209.20406368919436
Tra Vinh,2023.0,8.0,2023-08-01,198.3241995056228
Vinh Long,2023.0,8.0,2023-08-01,196.11383295033747
Bac Lieu,2023.0,8.0,2023-08-01,234.82142849640996
Ca Mau,2023.0,8.0,2023-08-01,227.00803114577096
Can Tho city,2023.0,8.0,2023-08-01,172.76280442006907
Hau Giang,2023.0,8.0,2023-08-01,209.07793667854796
An Giang,2023.0,8.0,2023-08-01,138.38329670152228
Ben Tre,2023.0,8.0,2023-08-01,175.89715186551865
Dong Thap,2023.0,8.0,2023-08-01,142.84096921567382
Kien Giang,2023.0,8.0,2023-08-01,214.39106634978083
Long An,2023.0,8.0,2023-08-01,183.56845534711488
Tien Giang,2023.0,8.0,2023-08-01,181.92673708422961
Soc Trang,2023.0,9.0,2023-09-01,284.13675621933163
Tra Vinh,2023.0,9.0,2023-09-01,238.11268530866462
Vinh Long,2023.0,9.0,2023-09-01,215.65345240188864
Bac Lieu,2023.0,9.0,2023-09-01,338.2426193955869
Ca Mau,2023.0,9.0,2023-09-01,372.7398821988421
Can Tho city,2023.0,9.0,2023-09-01,232.79304292163397
Hau Giang,2023.0,9.0,2023-09-01,296.0366266927041
An Giang,2023.0,9.0,2023-09-01,205.68437775682193
Ben Tre,2023.0,9.0,2023-09-01,192.24239137353788
Dong Thap,2023.0,9.0,2023-09-01,187.2833295513792
Kien Giang,2023.0,9.0,2023-09-01,322.33207364189144
Long An,2023.0,9.0,2023-09-01,235.68746732230335
Tien Giang,2023.0,9.0,2023-09-01,198.14618598934481
Soc Trang,2023.0,10.0,2023-10-01,243.24889775121716
Tra Vinh,2023.0,10.0,2023-10-01,252.3944642595966
Vinh Long,2023.0,10.0,2023-10-01,251.13013664375228
Bac Lieu,2023.0,10.0,2023-10-01,250.4254192786958
Ca Mau,2023.0,10.0,2023-10-01,273.216431558962
Can Tho city,2023.0,10.0,2023-10-01,254.71319224456647
Hau Giang,2023.0,10.0,2023-10-01,245.50098951041332
An Giang,2023.0,10.0,2023-10-01,256.47390946975526
Ben Tre,2023.0,10.0,2023-10-01,255.46958200658966
Dong Thap,2023.0,10.0,2023-10-01,254.0864599015362
Kien Giang,2023.0,10.0,2023-10-01,271.26772311919825
Long An,2023.0,10.0,2023-10-01,290.2422068094365
Tien Giang,2023.0,10.0,2023-10-01,256.5034121696208
Soc Trang,2023.0,11.0,2023-11-01,169.73251732593363
Tra Vinh,2023.0,11.0,2023-11-01,132.70651585767473
Vinh Long,2023.0,11.0,2023-11-01,129.32884279806012
Bac Lieu,2023.0,11.0,2023-11-01,202.91840644018555
Ca Mau,2023.0,11.0,2023-11-01,280.5286605598545
Can Tho city,2023.0,11.0,2023-11-01,162.1129245752472
Hau Giang,2023.0,11.0,2023-11-01,164.27085046782156
An Giang,2023.0,11.0,2023-11-01,169.26481730790127
Ben Tre,2023.0,11.0,2023-11-01,101.93178384127405
Dong Thap,2023.0,11.0,2023-11-01,160.60436994090833
Kien Giang,2023.0,11.0,2023-11-01,168.58675828801395
Long An,2023.0,11.0,2023-11-01,131.79229833145732
Tien Giang,2023.0,11.0,2023-11-01,108.63301399807577
Soc Trang,2023.0,12.0,2023-12-01,31.118742428468376
Tra Vinh,2023.0,12.0,2023-12-01,30.7850776407623
Vinh Long,2023.0,12.0,2023-12-01,27.77893332471111
Bac Lieu,2023.0,12.0,2023-12-01,36.57883599744676
Ca Mau,2023.0,12.0,2023-12-01,46.542646075082516
Can Tho city,2023.0,12.0,2023-12-01,24.01911695049501
Hau Giang,2023.0,12.0,2023-12-01,35.494111659039426
An Giang,2023.0,12.0,2023-12-01,18.805601993205425
Ben Tre,2023.0,12.0,2023-12-01,33.39980644646648
Dong Thap,2023.0,12.0,2023-12-01,18.567574393613373
Kien Giang,2023.0,12.0,2023-12-01,29.5909548230868
Long An,2023.0,12.0,2023-12-01,25.92011207659366
Tien Giang,2023.0,12.0,2023-12-01,29.17231648193964
Soc Trang,2024.0,1.0,2024-01-01,7.149523101057318
Tra Vinh,2024.0,1.0,2024-01-01,6.378365710054174
Vinh Long,2024.0,1.0,2024-01-01,5.753701653090277
Bac Lieu,2024.0,1.0,2024-01-01,11.007252990888992
Ca Mau,2024.0,1.0,2024-01-01,19.189686331864195
Can Tho city,2024.0,1.0,2024-01-01,11.085949324292642
Hau Giang,2024.0,1.0,2024-01-01,9.732307784571312
An Giang,2024.0,1.0,2024-01-01,10.804079151376412
Ben Tre,2024.0,1.0,2024-01-01,5.7125123231554005
Dong Thap,2024.0,1.0,2024-01-01,10.14644626266604
Kien Giang,2024.0,1.0,2024-01-01,14.446198798990808
Long An,2024.0,1.0,2024-01-01,11.974987324504214
Tien Giang,2024.0,1.0,2024-01-01,6.957436018633493
Soc Trang,2024.0,2.0,2024-02-01,0.40595066555327963
Tra Vinh,2024.0,2.0,2024-02-01,0.08178699419629999
Vinh Long,2024.0,2.0,2024-02-01,0.0
Bac Lieu,2024.0,2.0,2024-02-01,0.024792818194709576
Ca Mau,2024.0,2.0,2024-02-01,0.02417722778726056
Can Tho city,2024.0,2.0,2024-02-01,0.0
Hau Giang,2024.0,2.0,2024-02-01,0.05839896826585491
An Giang,2024.0,2.0,2024-02-01,0.48354590169736417
Ben Tre,2024.0,2.0,2024-02-01,1.2208300949976063
Dong Thap,2024.0,2.0,2024-02-01,0.17423013133861007
Kien Giang,2024.0,2.0,2024-02-01,0.27382794558998225
Long An,2024.0,2.0,2024-02-01,0.671860262581049
Tien Giang,2024.0,2.0,2024-02-01,1.6082058769394665
Soc Trang,2024.0,3.0,2024-03-01,5.266749756726089
Tra Vinh,2024.0,3.0,2024-03-01,0.7905848216552196
Vinh Long,2024.0,3.0,2024-03-01,3.5806393832104946
Bac Lieu,2024.0,3.0,2024-03-01,10.242012408564873
Ca Mau,2024.0,3.0,2024-03-01,11.809797178591161
Can Tho city,2024.0,3.0,2024-03-01,11.64057815412468
Hau Giang,2024.0,3.0,2024-03-01,9.026367903262459
An Giang,2024.0,3.0,2024-03-01,19.449561900408312
Ben Tre,2024.0,3.0,2024-03-01,2.929560608904634
Dong Thap,2024.0,3.0,2024-03-01,13.190049487173923
Kien Giang,2024.0,3.0,2024-03-01,20.39757059824253
Long An,2024.0,3.0,2024-03-01,8.05225937925799
Tien Giang,2024.0,3.0,2024-03-01,6.154002669299708
Soc Trang,2024.0,4.0,2024-04-01,8.087997052806996
Tra Vinh,2024.0,4.0,2024-04-01,3.7653867848020286
Vinh Long,2024.0,4.0,2024-04-01,4.538125705861043
Bac Lieu,2024.0,4.0,2024-04-01,8.629949982599449
Ca Mau,2024.0,4.0,2024-04-01,9.916740004033008
Can Tho city,2024.0,4.0,2024-04-01,7.517104178573989
Hau Giang,2024.0,4.0,2024-04-01,10.325414556983306
An Giang,2024.0,4.0,2024-04-01,6.833840574988716
Ben Tre,2024.0,4.0,2024-04-01,2.2841007146050347
Dong Thap,2024.0,4.0,2024-04-01,6.606381293853883
Kien Giang,2024.0,4.0,2024-04-01,8.336059348173826
Long An,2024.0,4.0,2024-04-01,5.662641654882057
Tien Giang,2024.0,4.0,2024-04-01,2.7675469485510384
Soc Trang,2024.0,5.0,2024-05-01,226.95004340689678
Tra Vinh,2024.0,5.0,2024-05-01,192.70488123654917
Vinh Long,2024.0,5.0,2024-05-01,195.49955968381425
Bac Lieu,2024.0,5.0,2024-05-01,239.52830825435274
Ca Mau,2024.0,5.0,2024-05-01,241.12434236152913
Can Tho city,2024.0,5.0,2024-05-01,175.18640513895627
Hau Giang,2024.0,5.0,2024-05-01,212.02860370854071
An Giang,2024.0,5.0,2024-05-01,162.2833666011793
Ben Tre,2024.0,5.0,2024-05-01,184.98163922161174
Dong Thap,2024.0,5.0,2024-05-01,164.8138231492521
Kien Giang,2024.0,5.0,2024-05-01,212.20096580415023
Long An,2024.0,5.0,2024-05-01,208.49389134165793
Tien Giang,2024.0,5.0,2024-05-01,192.47015171279338
Soc Trang,2024.0,6.0,2024-06-01,271.576361792543
Tra Vinh,2024.0,6.0,2024-06-01,251.47732953720728
Vinh Long,2024.0,6.0,2024-06-01,205.0529770949372
Bac Lieu,2024.0,6.0,2024-06-01,306.12317164980726
Ca Mau,2024.0,6.0,2024-06-01,361.0386736377871
Can Tho city,2024.0,6.0,2024-06-01,197.43142431110007
Hau Giang,2024.0,6.0,2024-06-01,235.11473474333974
An Giang,2024.0,6.0,2024-06-01,174.45137959402248
Ben Tre,2024.0,6.0,2024-06-01,215.58477838826548
Dong Thap,2024.0,6.0,2024-06-01,155.0161315763484
Kien Giang,2024.0,6.0,2024-06-01,284.3855269130797
Long An,2024.0,6.0,2024-06-01,182.10596667446592
Tien Giang,2024.0,6.0,2024-06-01,184.27126668997914
Soc Trang,2024.0,7.0,2024-07-01,455.27224070469
Tra Vinh,2024.0,7.0,2024-07-01,374.5127873542042
Vinh Long,2024.0,7.0,2024-07-01,315.54019546120924
Bac Lieu,2024.0,7.0,2024-07-01,437.66231673254
Ca Mau,2024.0,7.0,2024-07-01,474.850586537168
Can Tho city,2024.0,7.0,2024-07-01,318.6625193343588
Hau Giang,2024.0,7.0,2024-07-01,415.47802040553523
An Giang,2024.0,7.0,2024-07-01,278.93438256590167
Ben Tre,2024.0,7.0,2024-07-01,303.6640247191034
Dong Thap,2024.0,7.0,2024-07-01,225.738426155313
Kien Giang,2024.0,7.0,2024-07-01,470.0765224247275
Long An,2024.0,7.0,2024-07-01,289.2980551317839
Tien Giang,2024.0,7.0,2024-07-01,250.05306178371924
Soc Trang,2024.0,8.0,2024-08-01,227.55641527032665
Tra Vinh,2024.0,8.0,2024-08-01,205.4030026369552
Vinh Long,2024.0,8.0,2024-08-01,221.9295585387152
Bac Lieu,2024.0,8.0,2024-08-01,276.76049902353986
Ca Mau,2024.0,8.0,2024-08-01,284.61251159430964
Can Tho city,2024.0,8.0,2024-08-01,197.9705941142274
Hau Giang,2024.0,8.0,2024-08-01,250.5706234470201
An Giang,2024.0,8.0,2024-08-01,156.9478306571448
Ben Tre,2024.0,8.0,2024-08-01,191.06482606442253
Dong Thap,2024.0,8.0,2024-08-01,160.9181879616921
Kien Giang,2024.0,8.0,2024-08-01,263.0203994325632
Long An,2024.0,8.0,2024-08-01,200.84128517286422
Tien Giang,2024.0,8.0,2024-08-01,196.8934270171675
Soc Trang,2024.0,9.0,2024-09-01,361.11223369577215
Tra Vinh,2024.0,9.0,2024-09-01,315.69497937203914
Vinh Long,2024.0,9.0,2024-09-01,285.38457975587636
Bac Lieu,2024.0,9.0,2024-09-01,478.0915747452718
Ca Mau,2024.0,9.0,2024-09-01,559.4639768198103
Can Tho city,2024.0,9.0,2024-09-01,277.1793909576323
Hau Giang,2024.0,9.0,2024-09-01,353.1066937281157
An Giang,2024.0,9.0,2024-09-01,238.64977542522377
Ben Tre,2024.0,9.0,2024-09-01,264.32568059745444
Dong Thap,2024.0,9.0,2024-09-01,212.6073170961822
Kien Giang,2024.0,9.0,2024-09-01,435.04563513998636
Long An,2024.0,9.0,2024-09-01,264.5115913695103
Tien Giang,2024.0,9.0,2024-09-01,253.04031230856992
Soc Trang,2024.0,10.0,2024-10-01,408.9237792367689
Tra Vinh,2024.0,10.0,2024-10-01,391.76797648601183
Vinh Long,2024.0,10.0,2024-10-01,423.6338845629704
Bac Lieu,2024.0,10.0,2024-10-01,401.9249372338881
Ca Mau,2024.0,10.0,2024-10-01,394.2614344960253
Can Tho city,2024.0,10.0,2024-10-01,365.8579253257491
Hau Giang,2024.0,10.0,2024-10-01,382.50538643446345
An Giang,2024.0,10.0,2024-10-01,313.0650810271666
Ben Tre,2024.0,10.0,2024-10-01,411.03343528207415
Dong Thap,2024.0,10.0,2024-10-01,319.6397792164852
Kien Giang,2024.0,10.0,2024-10-01,370.1495861307931
Long An,2024.0,10.0,2024-10-01,346.2135595957141
Tien Giang,2024.0,10.0,2024-10-01,406.2701250434722
Soc Trang,2024.0,11.0,2024-11-01,166.80567686341885
Tra Vinh,2024.0,11.0,2024-11-01,141.5657004965719
Vinh Long,2024.0,11.0,2024-11-01,143.5744200269449
Bac Lieu,2024.0,11.0,2024-11-01,175.72153645611758
Ca Mau,2024.0,11.0,2024-11-01,179.29597116808637
Can Tho city,2024.0,11.0,2024-11-01,130.9183672561179
Hau Giang,2024.0,11.0,2024-11-01,149.5258437593607
An Giang,2024.0,11.0,2024-11-01,90.95114641042008
Ben Tre,2024.0,11.0,2024-11-01,125.61470722853218
Dong Thap,2024.0,11.0,2024-11-01,106.6639846384721
Kien Giang,2024.0,11.0,2024-11-01,119.77877550990445
Long An,2024.0,11.0,2024-11-01,126.02337017627768
Tien Giang,2024.0,11.0,2024-11-01,122.77533006588914
Soc Trang,2024.0,12.0,2024-12-01,76.35643057804965
Tra Vinh,2024.0,12.0,2024-12-01,75.42463179294677
Vinh Long,2024.0,12.0,2024-12-01,87.31735605543923
Bac Lieu,2024.0,12.0,2024-12-01,95.90336543967312
Ca Mau,2024.0,12.0,2024-12-01,101.17872085748137
Can Tho city,2024.0,12.0,2024-12-01,86.96403450653382
Hau Giang,2024.0,12.0,2024-12-01,88.85739318591393
An Giang,2024.0,12.0,2024-12-01,75.24209840228895
Ben Tre,2024.0,12.0,2024-12-01,89.39526317982047
Dong Thap,2024.0,12.0,2024-12-01,82.43153288813777
Kien Giang,2024.0,12.0,2024-12-01,87.5574348432634
Long An,2024.0,12.0,2024-12-01,87.44372582662297
Tien Giang,2024.0,12.0,2024-12-01,84.14986318163416
