province_name,year,month,date,rainfall_mm
Ca Mau,1991.0,12.0,1991-12-01,30.142759588007657
Can Tho city,1991.0,12.0,1991-12-01,7.745251200119461
Hau Giang,1991.0,12.0,1991-12-01,13.522683812479196
An Giang,1991.0,12.0,1991-12-01,14.2644246212815
Ben Tre,1991.0,12.0,1991-12-01,12.883558101876645
Dong Thap,1991.0,12.0,1991-12-01,9.536234882824761
Kien Giang,1991.0,12.0,1991-12-01,13.5357309612654
Long An,1991.0,12.0,1991-12-01,9.960107371509716
Tien Giang,1991.0,12.0,1991-12-01,9.172213613307976
Soc Trang,1992.0,1.0,1992-01-01,6.006164418956615
Tra Vinh,1992.0,1.0,1992-01-01,3.2039280370188545
Vinh Long,1992.0,1.0,1992-01-01,6.551163487103136
Bac Lieu,1992.0,1.0,1992-01-01,10.9311179066979
Ca Mau,1992.0,1.0,1992-01-01,14.521071294448921
Can Tho city,1992.0,1.0,1992-01-01,8.736535231869178
Hau Giang,1992.0,1.0,1992-01-01,7.8625780191788
An Giang,1992.0,1.0,1992-01-01,9.008178430903852
Ben Tre,1992.0,1.0,1992-01-01,4.210031996386556
Dong Thap,1992.0,1.0,1992-01-01,10.430638318768596
Kien Giang,1992.0,1.0,1992-01-01,9.226280972782202
Long An,1992.0,1.0,1992-01-01,11.217389306345533
Tien Giang,1992.0,1.0,1992-01-01,6.3359983541326015
Soc Trang,1992.0,2.0,1992-02-01,6.884630089788332
Tra Vinh,1992.0,2.0,1992-02-01,4.259875333192552
Vinh Long,1992.0,2.0,1992-02-01,5.3658598716830594
Bac Lieu,1992.0,2.0,1992-02-01,5.3279001531666585
Ca Mau,1992.0,2.0,1992-02-01,4.736724381558952
Can Tho city,1992.0,2.0,1992-02-01,4.801517665439583
Hau Giang,1992.0,2.0,1992-02-01,5.2841806022458995
An Giang,1992.0,2.0,1992-02-01,6.724682009844611
Ben Tre,1992.0,2.0,1992-02-01,5.952722277848134
Dong Thap,1992.0,2.0,1992-02-01,4.102092029303346
Kien Giang,1992.0,2.0,1992-02-01,8.146523112461423
Long An,1992.0,2.0,1992-02-01,6.616458919501494
Tien Giang,1992.0,2.0,1992-02-01,7.109926406386023
Soc Trang,1992.0,3.0,1992-03-01,3.259401908419516
Tra Vinh,1992.0,3.0,1992-03-01,1.5803045402481188
Vinh Long,1992.0,3.0,1992-03-01,0.08864637865102827
Bac Lieu,1992.0,3.0,1992-03-01,6.350750222179464
Ca Mau,1992.0,3.0,1992-03-01,9.213350983505977
Can Tho city,1992.0,3.0,1992-03-01,3.4120137232811008
Hau Giang,1992.0,3.0,1992-03-01,5.3803083213112854
An Giang,1992.0,3.0,1992-03-01,9.191693217835207
Ben Tre,1992.0,3.0,1992-03-01,0.554691248459783
Dong Thap,1992.0,3.0,1992-03-01,6.114790094753165
Kien Giang,1992.0,3.0,1992-03-01,9.639052148154756
Long An,1992.0,3.0,1992-03-01,6.869816476524716
Tien Giang,1992.0,3.0,1992-03-01,2.2180883090421104
Soc Trang,1992.0,4.0,1992-04-01,60.865349414561976
Tra Vinh,1992.0,4.0,1992-04-01,31.83064602851091
Vinh Long,1992.0,4.0,1992-04-01,35.256375473787514
Bac Lieu,1992.0,4.0,1992-04-01,74.32852852250683
Ca Mau,1992.0,4.0,1992-04-01,78.93493734486714
Can Tho city,1992.0,4.0,1992-04-01,45.58471602470431
Hau Giang,1992.0,4.0,1992-04-01,77.59055417131411
An Giang,1992.0,4.0,1992-04-01,49.33406372147918
Ben Tre,1992.0,4.0,1992-04-01,21.344334144313947
Dong Thap,1992.0,4.0,1992-04-01,42.652155755828325
Kien Giang,1992.0,4.0,1992-04-01,61.77107568442232
Long An,1992.0,4.0,1992-04-01,45.624978242974855
Tien Giang,1992.0,4.0,1992-04-01,28.97695390279754
Soc Trang,1992.0,5.0,1992-05-01,188.60223111159186
Tra Vinh,1992.0,5.0,1992-05-01,146.6059847320496
Vinh Long,1992.0,5.0,1992-05-01,117.9879305072484
Bac Lieu,1992.0,5.0,1992-05-01,206.6583276989841
Ca Mau,1992.0,5.0,1992-05-01,198.63660502867108
Can Tho city,1992.0,5.0,1992-05-01,100.81090161868552
Hau Giang,1992.0,5.0,1992-05-01,162.8305893943533
An Giang,1992.0,5.0,1992-05-01,111.3160293516148
Ben Tre,1992.0,5.0,1992-05-01,123.33190248634368
Dong Thap,1992.0,5.0,1992-05-01,114.13891161396594
Kien Giang,1992.0,5.0,1992-05-01,163.47940468100364
Long An,1992.0,5.0,1992-05-01,180.70355686382226
Tien Giang,1992.0,5.0,1992-05-01,136.85732978365243
Soc Trang,1992.0,6.0,1992-06-01,229.08413678164635
Tra Vinh,1992.0,6.0,1992-06-01,217.77649906893248
Vinh Long,1992.0,6.0,1992-06-01,202.71331124055342
Bac Lieu,1992.0,6.0,1992-06-01,258.1993486720975
Ca Mau,1992.0,6.0,1992-06-01,299.2979030398653
Can Tho city,1992.0,6.0,1992-06-01,207.8113394161031
Hau Giang,1992.0,6.0,1992-06-01,225.87723455825412
An Giang,1992.0,6.0,1992-06-01,189.5650725688199
Ben Tre,1992.0,6.0,1992-06-01,217.48605969631166
Dong Thap,1992.0,6.0,1992-06-01,207.72697050347972
Kien Giang,1992.0,6.0,1992-06-01,265.1273730517065
Long An,1992.0,6.0,1992-06-01,258.79909192217076
Tien Giang,1992.0,6.0,1992-06-01,229.1199544650011
Soc Trang,1992.0,7.0,1992-07-01,288.6839157268157
Tra Vinh,1992.0,7.0,1992-07-01,239.73472814104494
Vinh Long,1992.0,7.0,1992-07-01,271.9258525247408
Bac Lieu,1992.0,7.0,1992-07-01,270.35602268135005
Ca Mau,1992.0,7.0,1992-07-01,289.438280171106
Can Tho city,1992.0,7.0,1992-07-01,275.96871725175043
Hau Giang,1992.0,7.0,1992-07-01,323.8820784728499
An Giang,1992.0,7.0,1992-07-01,245.70877030914517
Ben Tre,1992.0,7.0,1992-07-01,215.06244121370653
Dong Thap,1992.0,7.0,1992-07-01,229.2241466059845
Kien Giang,1992.0,7.0,1992-07-01,353.37864872898797
Long An,1992.0,7.0,1992-07-01,269.984508709932
Tien Giang,1992.0,7.0,1992-07-01,251.87153622862542
Soc Trang,1992.0,8.0,1992-08-01,320.95471182426826
Tra Vinh,1992.0,8.0,1992-08-01,274.62284369116986
Vinh Long,1992.0,8.0,1992-08-01,269.53552483233443
Bac Lieu,1992.0,8.0,1992-08-01,403.8340773492164
Ca Mau,1992.0,8.0,1992-08-01,418.1127409984381
Can Tho city,1992.0,8.0,1992-08-01,309.2361780622932
Hau Giang,1992.0,8.0,1992-08-01,350.2604139368842
An Giang,1992.0,8.0,1992-08-01,214.5514218283663
Ben Tre,1992.0,8.0,1992-08-01,253.88773594792562
Dong Thap,1992.0,8.0,1992-08-01,213.28980365062978
Kien Giang,1992.0,8.0,1992-08-01,467.52419972066633
Long An,1992.0,8.0,1992-08-01,259.2748832335847
Tien Giang,1992.0,8.0,1992-08-01,255.59711774968585
Soc Trang,1992.0,9.0,1992-09-01,224.16674297126434
Tra Vinh,1992.0,9.0,1992-09-01,191.6600138183051
Vinh Long,1992.0,9.0,1992-09-01,197.20191426500583
Bac Lieu,1992.0,9.0,1992-09-01,222.64461246600752
Ca Mau,1992.0,9.0,1992-09-01,224.0205576309942
Can Tho city,1992.0,9.0,1992-09-01,184.3677581106922
Hau Giang,1992.0,9.0,1992-09-01,260.01371325777666
An Giang,1992.0,9.0,1992-09-01,153.77184243584927
Ben Tre,1992.0,9.0,1992-09-01,179.73745924615383
Dong Thap,1992.0,9.0,1992-09-01,153.8963439539869
Kien Giang,1992.0,9.0,1992-09-01,223.1529273919032
Long An,1992.0,9.0,1992-09-01,205.4348294427631
Tien Giang,1992.0,9.0,1992-09-01,198.51837711717533
Soc Trang,1992.0,10.0,1992-10-01,352.51394921296804
Tra Vinh,1992.0,10.0,1992-10-01,378.92382547116364
Vinh Long,1992.0,10.0,1992-10-01,307.54687954679997
Bac Lieu,1992.0,10.0,1992-10-01,320.2224125207851
Ca Mau,1992.0,10.0,1992-10-01,310.6102686832169
Can Tho city,1992.0,10.0,1992-10-01,289.478773729053
Hau Giang,1992.0,10.0,1992-10-01,336.180427866915
An Giang,1992.0,10.0,1992-10-01,230.828187689109
Ben Tre,1992.0,10.0,1992-10-01,368.0724866173595
Dong Thap,1992.0,10.0,1992-10-01,213.9364578993203
Kien Giang,1992.0,10.0,1992-10-01,345.1780149913957
Long An,1992.0,10.0,1992-10-01,272.48306232719244
Tien Giang,1992.0,10.0,1992-10-01,322.92196029168184
Soc Trang,1992.0,11.0,1992-11-01,41.47081885573922
Tra Vinh,1992.0,11.0,1992-11-01,34.913891811611464
Vinh Long,1992.0,11.0,1992-11-01,35.78620885710989
Bac Lieu,1992.0,11.0,1992-11-01,40.59483770064208
Ca Mau,1992.0,11.0,1992-11-01,52.68889551362922
Can Tho city,1992.0,11.0,1992-11-01,33.544051423780765
Hau Giang,1992.0,11.0,1992-11-01,46.14895734584849
An Giang,1992.0,11.0,1992-11-01,22.715692535209573
Ben Tre,1992.0,11.0,1992-11-01,39.678278358483475
Dong Thap,1992.0,11.0,1992-11-01,23.127315421721164
Kien Giang,1992.0,11.0,1992-11-01,39.509682570347465
Long An,1992.0,11.0,1992-11-01,23.430351086755664
Tien Giang,1992.0,11.0,1992-11-01,31.252426062287444
Soc Trang,1992.0,12.0,1992-12-01,29.169009280035045
Tra Vinh,1992.0,12.0,1992-12-01,26.90268692244053
Vinh Long,1992.0,12.0,1992-12-01,27.019843742690345
Bac Lieu,1992.0,12.0,1992-12-01,38.29299635014846
Ca Mau,1992.0,12.0,1992-12-01,48.40174987799732
Can Tho city,1992.0,12.0,1992-12-01,26.227995879396342
Hau Giang,1992.0,12.0,1992-12-01,32.87728728858557
An Giang,1992.0,12.0,1992-12-01,25.384080448846113
Ben Tre,1992.0,12.0,1992-12-01,25.636826093422993
Dong Thap,1992.0,12.0,1992-12-01,21.05265444050735
Kien Giang,1992.0,12.0,1992-12-01,31.468811668690748
Long An,1992.0,12.0,1992-12-01,20.83685370086896
Tien Giang,1992.0,12.0,1992-12-01,21.218096092103988
Soc Trang,1993.0,1.0,1993-01-01,5.118607106796481
Tra Vinh,1993.0,1.0,1993-01-01,2.541081136729516
Vinh Long,1993.0,1.0,1993-01-01,0.4790477058140373
Bac Lieu,1993.0,1.0,1993-01-01,8.361946613268508
Ca Mau,1993.0,1.0,1993-01-01,13.14586015034354
Can Tho city,1993.0,1.0,1993-01-01,6.40093302768631
Hau Giang,1993.0,1.0,1993-01-01,6.643056854770872
An Giang,1993.0,1.0,1993-01-01,6.868607790515339
Ben Tre,1993.0,1.0,1993-01-01,0.5267857727083585
Dong Thap,1993.0,1.0,1993-01-01,6.836221657485534
Kien Giang,1993.0,1.0,1993-01-01,8.174423986912299
Long An,1993.0,1.0,1993-01-01,6.233176949983045
Tien Giang,1993.0,1.0,1993-01-01,2.0928884028707033
Soc Trang,1993.0,2.0,1993-02-01,2.6102194215707906
Tra Vinh,1993.0,2.0,1993-02-01,0.7531238631875607
Vinh Long,1993.0,2.0,1993-02-01,0.1747389957912453
Bac Lieu,1993.0,2.0,1993-02-01,1.5216878681265544
Ca Mau,1993.0,2.0,1993-02-01,1.5326665330587161
Can Tho city,1993.0,2.0,1993-02-01,0.48248524565635936
Hau Giang,1993.0,2.0,1993-02-01,2.0659988062886687
An Giang,1993.0,2.0,1993-02-01,1.7984414273740776
Ben Tre,1993.0,2.0,1993-02-01,2.6373685911634244
Dong Thap,1993.0,2.0,1993-02-01,0.3660862445425733
Kien Giang,1993.0,2.0,1993-02-01,2.977442222810803
Long An,1993.0,2.0,1993-02-01,3.961777320282786
Tien Giang,1993.0,2.0,1993-02-01,2.9087634243328093
Soc Trang,1993.0,3.0,1993-03-01,10.88890954894621
Tra Vinh,1993.0,3.0,1993-03-01,5.665776652496156
Vinh Long,1993.0,3.0,1993-03-01,6.5599921315610805
Bac Lieu,1993.0,3.0,1993-03-01,16.373495654119882
Ca Mau,1993.0,3.0,1993-03-01,28.50933393485779
Can Tho city,1993.0,3.0,1993-03-01,18.54894994257074
Hau Giang,1993.0,3.0,1993-03-01,17.063975990890214
An Giang,1993.0,3.0,1993-03-01,52.5805418732088
Ben Tre,1993.0,3.0,1993-03-01,6.772692656979838
Dong Thap,1993.0,3.0,1993-03-01,26.75020657278332
Kien Giang,1993.0,3.0,1993-03-01,53.88579153933216
Long An,1993.0,3.0,1993-03-01,18.080424832665084
Tien Giang,1993.0,3.0,1993-03-01,9.612709151886607
Soc Trang,1993.0,4.0,1993-04-01,30.45835630142445
Tra Vinh,1993.0,4.0,1993-04-01,20.298834657266006
Vinh Long,1993.0,4.0,1993-04-01,20.049824946415306
Bac Lieu,1993.0,4.0,1993-04-01,35.896264492892016
Ca Mau,1993.0,4.0,1993-04-01,55.802857070913255
Can Tho city,1993.0,4.0,1993-04-01,27.61285065945945
Hau Giang,1993.0,4.0,1993-04-01,35.77595982656206
An Giang,1993.0,4.0,1993-04-01,38.450425545159156
Ben Tre,1993.0,4.0,1993-04-01,13.21282105055113
Dong Thap,1993.0,4.0,1993-04-01,30.359944532705853
Kien Giang,1993.0,4.0,1993-04-01,54.36649594138537
Long An,1993.0,4.0,1993-04-01,28.486612018619557
Tien Giang,1993.0,4.0,1993-04-01,16.400938650761628
Soc Trang,1993.0,5.0,1993-05-01,81.77199577929213
Tra Vinh,1993.0,5.0,1993-05-01,65.14871985167788
Vinh Long,1993.0,5.0,1993-05-01,73.50073238922927
Bac Lieu,1993.0,5.0,1993-05-01,109.34565436612054
Ca Mau,1993.0,5.0,1993-05-01,152.56406390955704
Can Tho city,1993.0,5.0,1993-05-01,82.14903541766814
Hau Giang,1993.0,5.0,1993-05-01,92.02529252814197
An Giang,1993.0,5.0,1993-05-01,93.61839025818176
Ben Tre,1993.0,5.0,1993-05-01,62.15250013703973
Dong Thap,1993.0,5.0,1993-05-01,85.58868043489686
Kien Giang,1993.0,5.0,1993-05-01,134.11510993742317
Long An,1993.0,5.0,1993-05-01,69.99111871616952
Tien Giang,1993.0,5.0,1993-05-01,65.7206552658316
Soc Trang,1993.0,6.0,1993-06-01,266.78537026325654
Tra Vinh,1993.0,6.0,1993-06-01,226.79432335648127
Vinh Long,1993.0,6.0,1993-06-01,239.2812232959212
Bac Lieu,1993.0,6.0,1993-06-01,298.3603371891569
Ca Mau,1993.0,6.0,1993-06-01,332.1148774467847
Can Tho city,1993.0,6.0,1993-06-01,230.47101591903916
Hau Giang,1993.0,6.0,1993-06-01,277.6791514208442
An Giang,1993.0,6.0,1993-06-01,178.355527950472
Ben Tre,1993.0,6.0,1993-06-01,210.43764914072378
Dong Thap,1993.0,6.0,1993-06-01,175.67409396996896
Kien Giang,1993.0,6.0,1993-06-01,293.16195018899015
Long An,1993.0,6.0,1993-06-01,195.1761791366733
Tien Giang,1993.0,6.0,1993-06-01,207.9062696856702
Soc Trang,1993.0,7.0,1993-07-01,283.5278269346519
Tra Vinh,1993.0,7.0,1993-07-01,241.37663237492865
Vinh Long,1993.0,7.0,1993-07-01,310.328863941914
Bac Lieu,1993.0,7.0,1993-07-01,294.3484275448372
Ca Mau,1993.0,7.0,1993-07-01,327.0497888475419
Can Tho city,1993.0,7.0,1993-07-01,304.0288029448148
Hau Giang,1993.0,7.0,1993-07-01,313.7875691087579
An Giang,1993.0,7.0,1993-07-01,241.24510896456923
Ben Tre,1993.0,7.0,1993-07-01,245.85112983853122
Dong Thap,1993.0,7.0,1993-07-01,222.47240846707695
Kien Giang,1993.0,7.0,1993-07-01,338.7695819150017
Long An,1993.0,7.0,1993-07-01,234.3082214409969
Tien Giang,1993.0,7.0,1993-07-01,275.58997008113164
Soc Trang,1993.0,8.0,1993-08-01,289.14950694060764
Tra Vinh,1993.0,8.0,1993-08-01,241.29524811639155
Vinh Long,1993.0,8.0,1993-08-01,220.785452636101
Bac Lieu,1993.0,8.0,1993-08-01,320.1949508580976
Ca Mau,1993.0,8.0,1993-08-01,281.30262065050346
Can Tho city,1993.0,8.0,1993-08-01,214.31096716807542
Hau Giang,1993.0,8.0,1993-08-01,250.49550922724012
An Giang,1993.0,8.0,1993-08-01,161.51869375991922
Ben Tre,1993.0,8.0,1993-08-01,190.66940413964784
Dong Thap,1993.0,8.0,1993-08-01,155.0533505898568
Kien Giang,1993.0,8.0,1993-08-01,302.6259442109883
Long An,1993.0,8.0,1993-08-01,180.59798841091998
Tien Giang,1993.0,8.0,1993-08-01,180.62069144566811
Soc Trang,1993.0,9.0,1993-09-01,262.9125648719946
Tra Vinh,1993.0,9.0,1993-09-01,239.2814212043858
Vinh Long,1993.0,9.0,1993-09-01,276.5647932406265
Bac Lieu,1993.0,9.0,1993-09-01,281.23159195293533
Ca Mau,1993.0,9.0,1993-09-01,339.40668921120067
Can Tho city,1993.0,9.0,1993-09-01,265.1573691438241
Hau Giang,1993.0,9.0,1993-09-01,325.3739571953444
An Giang,1993.0,9.0,1993-09-01,208.0007253146316
Ben Tre,1993.0,9.0,1993-09-01,230.0423612052465
Dong Thap,1993.0,9.0,1993-09-01,215.93695560301154
Kien Giang,1993.0,9.0,1993-09-01,331.36712301220336
Long An,1993.0,9.0,1993-09-01,272.80645788890183
Tien Giang,1993.0,9.0,1993-09-01,251.02979023430743
Soc Trang,1993.0,10.0,1993-10-01,257.55395081106917
Tra Vinh,1993.0,10.0,1993-10-01,241.1071209071542
Vinh Long,1993.0,10.0,1993-10-01,231.6548382660289
Bac Lieu,1993.0,10.0,1993-10-01,244.51978723947263
Ca Mau,1993.0,10.0,1993-10-01,278.6830160646213
Can Tho city,1993.0,10.0,1993-10-01,236.59854562556046
Hau Giang,1993.0,10.0,1993-10-01,229.11994491375887
An Giang,1993.0,10.0,1993-10-01,300.68783832068624
Ben Tre,1993.0,10.0,1993-10-01,225.76525531049637
Dong Thap,1993.0,10.0,1993-10-01,274.49207141717613
Kien Giang,1993.0,10.0,1993-10-01,271.51084464670214
Long An,1993.0,10.0,1993-10-01,283.2684346073598
Tien Giang,1993.0,10.0,1993-10-01,241.01387003501424
Soc Trang,1993.0,11.0,1993-11-01,135.9191343330842
Tra Vinh,1993.0,11.0,1993-11-01,110.13063091985411
Vinh Long,1993.0,11.0,1993-11-01,110.32655819448783
Bac Lieu,1993.0,11.0,1993-11-01,128.71638185264734
Ca Mau,1993.0,11.0,1993-11-01,139.95735852677868
Can Tho city,1993.0,11.0,1993-11-01,123.50489363852674
Hau Giang,1993.0,11.0,1993-11-01,127.24938080844795
An Giang,1993.0,11.0,1993-11-01,97.79708970355513
Ben Tre,1993.0,11.0,1993-11-01,93.31118033774275
Dong Thap,1993.0,11.0,1993-11-01,103.03891709515852
Kien Giang,1993.0,11.0,1993-11-01,116.24964947318018
Long An,1993.0,11.0,1993-11-01,85.55651186073999
Tien Giang,1993.0,11.0,1993-11-01,85.38445224759276
Soc Trang,1993.0,12.0,1993-12-01,58.28121890024641
Tra Vinh,1993.0,12.0,1993-12-01,57.30911055051502
Vinh Long,1993.0,12.0,1993-12-01,53.232913723648444
Bac Lieu,1993.0,12.0,1993-12-01,67.70530324199997
Ca Mau,1993.0,12.0,1993-12-01,82.23108279089762
Can Tho city,1993.0,12.0,1993-12-01,59.66798703646684
Hau Giang,1993.0,12.0,1993-12-01,61.77767554369753
An Giang,1993.0,12.0,1993-12-01,58.206825678302685
Ben Tre,1993.0,12.0,1993-12-01,63.45536129941337
Dong Thap,1993.0,12.0,1993-12-01,51.36200329606617
Kien Giang,1993.0,12.0,1993-12-01,63.02137281900719
Long An,1993.0,12.0,1993-12-01,56.16488007787802
Tien Giang,1993.0,12.0,1993-12-01,53.52939985151885
Soc Trang,1994.0,1.0,1994-01-01,5.957471919928372
Tra Vinh,1994.0,1.0,1994-01-01,4.754692440502307
Vinh Long,1994.0,1.0,1994-01-01,5.842266432866552
Bac Lieu,1994.0,1.0,1994-01-01,10.061873303406538
Ca Mau,1994.0,1.0,1994-01-01,12.644882919437341
Can Tho city,1994.0,1.0,1994-01-01,8.8927592612939
Hau Giang,1994.0,1.0,1994-01-01,7.943890565636855
An Giang,1994.0,1.0,1994-01-01,8.878655986984892
Ben Tre,1994.0,1.0,1994-01-01,4.818825888038869
Dong Thap,1994.0,1.0,1994-01-01,9.809385226295497
Kien Giang,1994.0,1.0,1994-01-01,11.393045145727168
Long An,1994.0,1.0,1994-01-01,11.051738110692053
Tien Giang,1994.0,1.0,1994-01-01,6.688763089232392
Soc Trang,1994.0,2.0,1994-02-01,2.080056226925844
Tra Vinh,1994.0,2.0,1994-02-01,0.47995626785249174
Vinh Long,1994.0,2.0,1994-02-01,0.44375731540560365
Bac Lieu,1994.0,2.0,1994-02-01,2.114223264470255
Ca Mau,1994.0,2.0,1994-02-01,3.7397534136430486
Can Tho city,1994.0,2.0,1994-02-01,0.6963654038169407
Hau Giang,1994.0,2.0,1994-02-01,2.363348307043401
An Giang,1994.0,2.0,1994-02-01,2.922202711270019
Ben Tre,1994.0,2.0,1994-02-01,1.9293260364826976
Dong Thap,1994.0,2.0,1994-02-01,0.36025986142319655
Kien Giang,1994.0,2.0,1994-02-01,4.153866574200418
Long An,1994.0,2.0,1994-02-01,2.1454012526958675
Tien Giang,1994.0,2.0,1994-02-01,2.4666619048584812
Soc Trang,1994.0,3.0,1994-03-01,20.113623429359603
Tra Vinh,1994.0,3.0,1994-03-01,12.199298106431245
Vinh Long,1994.0,3.0,1994-03-01,11.873704074824934
Bac Lieu,1994.0,3.0,1994-03-01,24.64523746301985
Ca Mau,1994.0,3.0,1994-03-01,44.931398719129874
Can Tho city,1994.0,3.0,1994-03-01,17.792282413787525
Hau Giang,1994.0,3.0,1994-03-01,28.91478233858092
An Giang,1994.0,3.0,1994-03-01,60.94058068161903
Ben Tre,1994.0,3.0,1994-03-01,9.489916343380328
Dong Thap,1994.0,3.0,1994-03-01,34.489464678274146
Kien Giang,1994.0,3.0,1994-03-01,87.38594814454046
Long An,1994.0,3.0,1994-03-01,32.842464270154444
Tien Giang,1994.0,3.0,1994-03-01,14.812461868948784
Soc Trang,1994.0,4.0,1994-04-01,17.034145348518507
Tra Vinh,1994.0,4.0,1994-04-01,7.19038782999115
Vinh Long,1994.0,4.0,1994-04-01,12.48479090726942
Bac Lieu,1994.0,4.0,1994-04-01,21.061147802877553
Ca Mau,1994.0,4.0,1994-04-01,44.032981955575785
Can Tho city,1994.0,4.0,1994-04-01,23.598094609060496
Hau Giang,1994.0,4.0,1994-04-01,23.825831349394935
An Giang,1994.0,4.0,1994-04-01,41.89158921338088
Ben Tre,1994.0,4.0,1994-04-01,6.704600600051609
Dong Thap,1994.0,4.0,1994-04-01,27.544890759138056
Kien Giang,1994.0,4.0,1994-04-01,49.05965252092226
Long An,1994.0,4.0,1994-04-01,28.157700565232886
Tien Giang,1994.0,4.0,1994-04-01,12.439726622816353
Soc Trang,1994.0,5.0,1994-05-01,271.21416085448107
Tra Vinh,1994.0,5.0,1994-05-01,237.86755485679112
Vinh Long,1994.0,5.0,1994-05-01,243.8089100446288
Bac Lieu,1994.0,5.0,1994-05-01,267.06646582439254
Ca Mau,1994.0,5.0,1994-05-01,257.97741996401584
Can Tho city,1994.0,5.0,1994-05-01,210.10690157785518
Hau Giang,1994.0,5.0,1994-05-01,238.88271084295508
An Giang,1994.0,5.0,1994-05-01,178.62009460500965
Ben Tre,1994.0,5.0,1994-05-01,234.32420306583077
Dong Thap,1994.0,5.0,1994-05-01,199.98972191634053
Kien Giang,1994.0,5.0,1994-05-01,238.39347217503638
Long An,1994.0,5.0,1994-05-01,234.43392706295774
Tien Giang,1994.0,5.0,1994-05-01,233.1831652776912
Soc Trang,1994.0,6.0,1994-06-01,267.54249053294336
Tra Vinh,1994.0,6.0,1994-06-01,231.92884785243297
Vinh Long,1994.0,6.0,1994-06-01,254.3245860886524
Bac Lieu,1994.0,6.0,1994-06-01,292.4121785105133
Ca Mau,1994.0,6.0,1994-06-01,318.2766029536268
Can Tho city,1994.0,6.0,1994-06-01,262.6783230819498
Hau Giang,1994.0,6.0,1994-06-01,291.67297317045114
An Giang,1994.0,6.0,1994-06-01,192.1169530977608
Ben Tre,1994.0,6.0,1994-06-01,213.8340657614801
Dong Thap,1994.0,6.0,1994-06-01,205.86191692959162
Kien Giang,1994.0,6.0,1994-06-01,299.65309701853397
Long An,1994.0,6.0,1994-06-01,237.597839660702
Tien Giang,1994.0,6.0,1994-06-01,218.19292518312602
Soc Trang,1994.0,7.0,1994-07-01,295.06775407779804
Tra Vinh,1994.0,7.0,1994-07-01,253.16418964585804
Vinh Long,1994.0,7.0,1994-07-01,224.30110375302112
Bac Lieu,1994.0,7.0,1994-07-01,251.97006051285356
Ca Mau,1994.0,7.0,1994-07-01,278.01333413217066
Can Tho city,1994.0,7.0,1994-07-01,222.40946186696746
Hau Giang,1994.0,7.0,1994-07-01,322.90494883092646
An Giang,1994.0,7.0,1994-07-01,133.92962381136493
Ben Tre,1994.0,7.0,1994-07-01,197.38143287425325
Dong Thap,1994.0,7.0,1994-07-01,130.65904081274007
Kien Giang,1994.0,7.0,1994-07-01,331.3773253881745
Long An,1994.0,7.0,1994-07-01,178.49676217293646
Tien Giang,1994.0,7.0,1994-07-01,168.32023210067354
Soc Trang,1994.0,8.0,1994-08-01,248.65776106877752
Tra Vinh,1994.0,8.0,1994-08-01,214.97993266753323
Vinh Long,1994.0,8.0,1994-08-01,173.70179970192103
Bac Lieu,1994.0,8.0,1994-08-01,275.5367704913246
Ca Mau,1994.0,8.0,1994-08-01,268.128002723635
Can Tho city,1994.0,8.0,1994-08-01,137.08174014355947
Hau Giang,1994.0,8.0,1994-08-01,218.93616982130567
An Giang,1994.0,8.0,1994-08-01,124.35514835696372
Ben Tre,1994.0,8.0,1994-08-01,164.82194394778887
Dong Thap,1994.0,8.0,1994-08-01,127.22680220899804
Kien Giang,1994.0,8.0,1994-08-01,241.86948992676724
Long An,1994.0,8.0,1994-08-01,171.55114902166653
Tien Giang,1994.0,8.0,1994-08-01,164.2036938728909
Soc Trang,1994.0,9.0,1994-09-01,232.52686159528707
Tra Vinh,1994.0,9.0,1994-09-01,200.2335533985588
Vinh Long,1994.0,9.0,1994-09-01,200.65639716663463
Bac Lieu,1994.0,9.0,1994-09-01,238.79391669748387
Ca Mau,1994.0,9.0,1994-09-01,239.76310613667883
Can Tho city,1994.0,9.0,1994-09-01,156.9257116857825
Hau Giang,1994.0,9.0,1994-09-01,228.81095974766765
An Giang,1994.0,9.0,1994-09-01,156.76719923356134
Ben Tre,1994.0,9.0,1994-09-01,188.39540384081081
Dong Thap,1994.0,9.0,1994-09-01,157.10012194458847
Kien Giang,1994.0,9.0,1994-09-01,239.88447899045482
Long An,1994.0,9.0,1994-09-01,231.86396853699242
Tien Giang,1994.0,9.0,1994-09-01,196.46178513860585
Soc Trang,1994.0,10.0,1994-10-01,261.0787986384106
Tra Vinh,1994.0,10.0,1994-10-01,248.5405858672352
Vinh Long,1994.0,10.0,1994-10-01,254.76303854321694
Bac Lieu,1994.0,10.0,1994-10-01,243.2046427649868
Ca Mau,1994.0,10.0,1994-10-01,271.41984877480485
Can Tho city,1994.0,10.0,1994-10-01,222.23080146331606
Hau Giang,1994.0,10.0,1994-10-01,246.9731464745347
An Giang,1994.0,10.0,1994-10-01,179.0282989985761
Ben Tre,1994.0,10.0,1994-10-01,272.85595756323033
Dong Thap,1994.0,10.0,1994-10-01,212.0506111173288
Kien Giang,1994.0,10.0,1994-10-01,207.6244162159678
Long An,1994.0,10.0,1994-10-01,243.57405390560226
Tien Giang,1994.0,10.0,1994-10-01,258.4470582797619
Soc Trang,1994.0,11.0,1994-11-01,88.69905111391405
Tra Vinh,1994.0,11.0,1994-11-01,78.68362136604466
