province_name,year,month,rainfall_mm_from_daily,mean_daily_rainfall,max_1day_rainfall,rain_days_count,dry_days_count,heavy_rain_days_20mm,heavy_rain_days_50mm,days_observed,max_consecutive_dry_days,max_consecutive_wet_days,rain_day_ratio,dry_day_ratio
Kien Giang,2024,3,19.6038088939072,0.6323809320615226,5.039468873141779,7,24,0,0,31,16,5,0.22580645161290322,0.7741935483870968
Kien Giang,2024,4,8.371042390106805,0.2790347463368935,2.644765439552605,4,26,0,0,30,12,1,0.13333333333333333,0.8666666666666667
Kien Giang,2024,5,210.8281948838822,6.8009095123832966,16.769361671021823,28,3,0,0,31,2,21,0.9032258064516129,0.0967741935483871
Kien Giang,2024,6,286.1227061373413,9.537423537911376,33.43957573279683,29,1,4,0,30,1,28,0.9666666666666667,0.03333333333333333
Kien Giang,2024,7,470.09397878740845,15.164321896368014,44.28066723494612,30,1,10,0,31,1,22,0.967741935483871,0.03225806451612903
Kien Giang,2024,8,262.8876664751281,8.480247305649295,38.20048442697246,27,4,2,0,31,2,13,0.8709677419354839,0.12903225806451613
Kien Giang,2024,9,434.72275053886835,14.490758351295613,31.954012629258948,30,0,10,0,30,0,30,1.0,0.0
Kien Giang,2024,10,370.38782877798974,11.947994476709347,23.046797370772374,28,3,4,0,31,2,23,0.9032258064516129,0.0967741935483871
Kien Giang,2024,11,119.76019945888989,3.992006648629663,23.139773866883672,18,12,1,0,30,3,6,0.6,0.4
Kien Giang,2024,12,89.55796244697001,2.8889665305474197,18.13160346395513,13,18,0,0,31,6,5,0.41935483870967744,0.5806451612903226
Kien Giang,2025,1,11.467697473016093,0.369925724936003,2.062215298322295,6,25,0,0,31,11,4,0.1935483870967742,0.8064516129032258
Kien Giang,2025,2,11.703878179268441,0.4179956492595872,3.47968513656634,4,24,0,0,28,14,2,0.14285714285714285,0.8571428571428571
Kien Giang,2025,3,49.4523025572026,1.5952355663613742,25.92884519476237,5,26,1,0,31,11,2,0.16129032258064516,0.8387096774193549
Kien Giang,2025,4,129.98031545225754,4.332677181741918,19.80126626202432,18,12,0,0,30,6,6,0.6,0.4
Kien Giang,2025,5,311.776054643024,10.057292085258839,27.627276549036434,28,3,2,0,31,2,25,0.9032258064516129,0.0967741935483871
Kien Giang,2025,6,369.66820198134593,12.322273399378197,31.29539957072103,28,2,4,0,30,2,28,0.9333333333333333,0.06666666666666667
Kien Giang,2025,7,215.76964990735866,6.96031128733415,23.8090971858224,21,10,4,0,31,5,11,0.6774193548387096,0.3225806451612903
Kien Giang,2025,8,347.17506005112597,11.199195485520193,33.382679643940456,28,3,6,0,31,1,13,0.9032258064516129,0.0967741935483871
Kien Giang,2025,9,311.2948632785466,10.37649544261822,25.248328571291346,29,1,4,0,30,1,25,0.9666666666666667,0.03333333333333333
Kien Giang,2025,10,359.23551895053816,11.588242546791554,26.800840737822103,31,0,4,0,31,0,31,1.0,0.0
Kien Giang,2025,11,223.88655085538525,7.462885028512842,31.69984883409229,22,8,2,0,30,2,13,0.7333333333333333,0.26666666666666666
Kien Giang,2025,12,40.31720715874447,1.3005550696369186,9.263947603957533,9,22,0,0,31,7,3,0.2903225806451613,0.7096774193548387
Long An,1981,1,13.476684292598927,0.4347317513741589,11.772329954857184,2,29,0,0,31,27,2,0.06451612903225806,0.9354838709677419
Long An,1981,2,9.133051683800732,0.32618041727859753,8.852359470830892,1,27,0,0,28,15,1,0.03571428571428571,0.9642857142857143
Long An,1981,3,13.968600374815793,0.45060001209083206,11.09385384278499,2,29,0,0,31,29,2,0.06451612903225806,0.9354838709677419
Long An,1981,4,42.024865454064226,1.4008288484688076,8.352675024610202,14,16,0,0,30,9,6,0.4666666666666667,0.5333333333333333
Long An,1981,5,185.39444058163792,5.980465825214127,15.361889033563648,27,4,0,0,31,2,13,0.8709677419354839,0.12903225806451613
Long An,1981,6,207.1341357591226,6.904471191970753,22.371015198878503,27,3,1,0,30,1,17,0.9,0.1
Long An,1981,7,299.3588033337211,9.656735591410358,26.44637271024413,26,5,3,0,31,2,8,0.8387096774193549,0.16129032258064516
Long An,1981,8,204.25906200722693,6.589002000233127,28.482254244942936,18,13,3,0,31,5,7,0.5806451612903226,0.41935483870967744
Long An,1981,9,247.85190139379418,8.261730046459807,22.03399725226105,24,6,3,0,30,3,20,0.8,0.2
Long An,1981,10,259.03150455261334,8.355854985568172,32.154920881789,26,5,3,0,31,3,13,0.8387096774193549,0.16129032258064516
Long An,1981,11,171.6793747751605,5.722645825838684,34.162425949168345,21,9,2,0,30,4,10,0.7,0.3
Long An,1981,12,45.96650567882038,1.4827905057683994,12.643446403771565,7,24,0,0,31,22,3,0.22580645161290322,0.7741935483870968
Long An,1982,1,10.549228483286548,0.3402976930092435,7.7626441071153405,3,28,0,0,31,12,1,0.0967741935483871,0.9032258064516129
Long An,1982,2,7.361226137652147,0.26290093348757665,3.69581354057093,3,25,0,0,28,12,2,0.10714285714285714,0.8928571428571429
Long An,1982,3,45.001084721479586,1.451647894241277,10.972333948034374,6,25,0,0,31,23,4,0.1935483870967742,0.8064516129032258
Long An,1982,4,61.44226557914164,2.0480755193047213,10.57096015480519,18,12,0,0,30,3,5,0.6,0.4
Long An,1982,5,130.70338507206793,4.216238228131224,21.634021666092885,23,8,1,0,31,3,13,0.7419354838709677,0.25806451612903225
Long An,1982,6,187.36115500862115,6.245371833620705,18.38964515662275,25,5,0,0,30,2,18,0.8333333333333334,0.16666666666666666
Long An,1982,7,161.28931097369988,5.202880999151609,24.438908192895,23,8,1,0,31,2,9,0.7419354838709677,0.25806451612903225
Long An,1982,8,196.28558058407407,6.331792922066906,23.207344376149575,22,9,1,0,31,5,9,0.7096774193548387,0.2903225806451613
Long An,1982,9,188.1224268351101,6.270747561170337,30.369882701360293,24,6,1,0,30,3,10,0.8,0.2
Long An,1982,10,229.82248279203228,7.413628477162331,22.73818090408592,26,5,1,0,31,2,16,0.8387096774193549,0.16129032258064516
Long An,1982,11,171.87237863994946,5.7290792879983155,19.68502235437094,25,5,0,0,30,2,15,0.8333333333333334,0.16666666666666666
Long An,1982,12,11.890023658025497,0.383549150258887,3.303466101389241,5,26,0,0,31,10,3,0.16129032258064516,0.8387096774193549
Long An,1983,1,9.478593478882777,0.30576107996396057,4.8882214488373625,3,28,0,0,31,22,2,0.0967741935483871,0.9032258064516129
Long An,1983,2,6.424872920734584,0.2294597471690923,3.1364603147882524,2,26,0,0,28,17,1,0.07142857142857142,0.9285714285714286
Long An,1983,3,11.617012817967996,0.37474234896670955,5.492988477481674,3,28,0,0,31,22,1,0.0967741935483871,0.9032258064516129
Long An,1983,4,17.660795004176613,0.5886931668058871,12.985706720295225,2,28,0,0,30,22,1,0.06666666666666667,0.9333333333333333
Long An,1983,5,122.37471333983478,3.9475713980591864,19.602440196527432,17,14,0,0,31,7,10,0.5483870967741935,0.45161290322580644
Long An,1983,6,165.53480681909883,5.5178268939699615,22.93167244629435,23,7,2,0,30,3,10,0.7666666666666667,0.23333333333333334
Long An,1983,7,274.1711897837509,8.844231928508092,20.378767530080022,30,1,1,0,31,1,30,0.967741935483871,0.03225806451612903
Long An,1983,8,229.54289643726077,7.404609562492283,30.909522587378508,28,3,2,0,31,2,13,0.9032258064516129,0.0967741935483871
Long An,1983,9,245.03148507566175,8.167716169188726,29.58992923638265,29,1,3,0,30,1,17,0.9666666666666667,0.03333333333333333
Long An,1983,10,297.6528007965739,9.601703251502384,42.77061316943483,22,9,5,0,31,2,7,0.7096774193548387,0.2903225806451613
Long An,1983,11,179.6768694282352,5.989228980941173,17.95917407396546,20,10,0,0,30,8,10,0.6666666666666666,0.3333333333333333
Long An,1983,12,16.462130226438067,0.531036458917357,4.200735452482918,5,26,0,0,31,11,1,0.16129032258064516,0.8387096774193549
Long An,1984,1,18.401068422001252,0.5935828523226211,6.043517705724089,5,26,0,0,31,17,2,0.16129032258064516,0.8387096774193549
Long An,1984,2,8.598465571356249,0.29649881280538787,6.795016385218894,1,28,0,0,29,23,1,0.034482758620689655,0.9655172413793104
Long An,1984,3,11.147771765829864,0.35960554083322144,4.558619115600599,3,28,0,0,31,17,2,0.0967741935483871,0.9032258064516129
Long An,1984,4,93.76708484164337,3.1255694947214456,15.695908658423203,15,15,0,0,30,14,14,0.5,0.5
Long An,1984,5,277.94383421906485,8.965930136098866,33.582722240473224,27,4,2,0,31,3,13,0.8709677419354839,0.12903225806451613
Long An,1984,6,132.36029463502865,4.412009821167621,12.978767904650152,28,2,0,0,30,2,15,0.9333333333333333,0.06666666666666667
Long An,1984,7,188.80232369136564,6.09039753843115,15.85408147806869,27,4,0,0,31,1,9,0.8709677419354839,0.12903225806451613
Long An,1984,8,138.0397752201867,4.452895974844732,17.187732891538474,23,8,0,0,31,2,6,0.7419354838709677,0.25806451612903225
Long An,1984,9,212.60157477676563,7.086719159225521,35.251580114659994,25,5,1,0,30,1,10,0.8333333333333334,0.16666666666666666
Long An,1984,10,226.80225606821398,7.316201808652064,40.23800422878956,24,7,1,0,31,3,16,0.7741935483870968,0.22580645161290322
Long An,1984,11,121.82340909176315,4.060780303058772,22.72300114120614,14,16,1,0,30,6,4,0.4666666666666667,0.5333333333333333
Long An,1984,12,32.311218351137846,1.0422973661657369,6.531411823200322,9,22,0,0,31,9,4,0.2903225806451613,0.7096774193548387
Long An,1985,1,9.10622182321119,0.2937490910713287,3.628171747378254,4,27,0,0,31,18,1,0.12903225806451613,0.8709677419354839
Long An,1985,2,6.538109765665902,0.23350392020235364,3.332160129158559,2,26,0,0,28,13,1,0.07142857142857142,0.9285714285714286
Long An,1985,3,11.103494194086759,0.3581772320673148,3.808211910956584,3,28,0,0,31,23,2,0.0967741935483871,0.9032258064516129
Long An,1985,4,165.35293887041163,5.511764629013721,24.0836162735546,17,13,2,0,30,12,15,0.5666666666666667,0.43333333333333335
Long An,1985,5,237.78532044235965,7.670494207818053,26.483231346233502,28,3,3,0,31,1,17,0.9032258064516129,0.0967741935483871
Long An,1985,6,189.73575017035003,6.324525005678335,31.658285155229265,21,9,1,0,30,2,8,0.7,0.3
Long An,1985,7,220.6004698362587,7.11614418826641,22.8262204363926,27,4,3,0,31,2,10,0.8709677419354839,0.12903225806451613
Long An,1985,8,146.0826098401701,4.712342252908713,18.709850003716834,21,10,0,0,31,6,9,0.6774193548387096,0.3225806451612903
Long An,1985,9,254.8166206933326,8.49388735644442,27.78695242344567,26,4,2,0,30,2,14,0.8666666666666667,0.13333333333333333
Long An,1985,10,245.65263273889542,7.924278475448239,31.33765867850117,27,4,3,0,31,3,16,0.8709677419354839,0.12903225806451613
Long An,1985,11,122.72702634846166,4.0909008782820555,16.86470379704173,22,8,0,0,30,3,7,0.7333333333333333,0.26666666666666666
Long An,1985,12,22.775621825225574,0.7346974782330831,6.700708367782248,8,23,0,0,31,10,2,0.25806451612903225,0.7419354838709677
Long An,1986,1,8.098079013644321,0.2612283552788491,3.833848080632725,2,29,0,0,31,13,1,0.06451612903225806,0.9354838709677419
Long An,1986,2,2.9267776849072433,0.10452777446097297,1.6882438975609977,1,27,0,0,28,21,1,0.03571428571428571,0.9642857142857143
Long An,1986,3,7.434865529784098,0.23983437192851928,3.576251146730545,3,28,0,0,31,16,2,0.0967741935483871,0.9032258064516129
Long An,1986,4,32.16913301229731,1.0723044337432437,7.462904639562681,8,22,0,0,30,8,3,0.26666666666666666,0.7333333333333333
Long An,1986,5,217.52756869110897,7.017018344874483,21.277910050296807,26,5,1,0,31,2,17,0.8387096774193549,0.16129032258064516
Long An,1986,6,186.661980391401,6.2220660130467,25.944772427390145,24,6,1,0,30,3,15,0.8,0.2
Long An,1986,7,247.85791718628357,7.995416683428503,29.819898311573176,28,3,2,0,31,1,9,0.9032258064516129,0.0967741935483871
Long An,1986,8,221.7414175839903,7.152948954322268,23.87483056606771,29,2,1,0,31,1,26,0.9354838709677419,0.06451612903225806
Long An,1986,9,298.98047828316584,9.966015942772195,29.16631170785723,27,3,3,0,30,1,16,0.9,0.1
Long An,1986,10,262.85358877605483,8.479148025034027,32.6923730232278,28,3,2,0,31,1,17,0.9032258064516129,0.0967741935483871
Long An,1986,11,60.00580308933845,2.0001934363112817,7.829222605442208,14,16,0,0,30,5,6,0.4666666666666667,0.5333333333333333
Long An,1986,12,12.968942472768818,0.41835298299254253,11.408720969725136,2,29,0,0,31,23,1,0.06451612903225806,0.9354838709677419
Long An,1987,1,6.307815362080343,0.20347791490581751,1.3475764550846117,2,29,0,0,31,24,1,0.06451612903225806,0.9354838709677419
Long An,1987,2,2.8852603818055726,0.10304501363591331,1.5023119087846324,2,26,0,0,28,13,1,0.07142857142857142,0.9285714285714286
Long An,1987,3,6.2027687635162305,0.20008931495213647,3.501145079761604,3,28,0,0,31,17,1,0.0967741935483871,0.9032258064516129
Long An,1987,4,26.53874773493767,0.8846249244979223,6.5155567967112695,8,22,0,0,30,5,2,0.26666666666666666,0.7333333333333333
Long An,1987,5,47.89121329038555,1.5448778480769532,4.23872563215291,17,14,0,0,31,6,5,0.5483870967741935,0.45161290322580644
Long An,1987,6,229.08279637147004,7.636093212382335,26.486584214560587,28,2,2,0,30,1,21,0.9333333333333333,0.06666666666666667
Long An,1987,7,257.211632678963,8.29714944125687,37.60941948536831,26,5,2,0,31,1,8,0.8387096774193549,0.16129032258064516
Long An,1987,8,248.1689634177168,8.005450432829575,28.785942485937287,23,8,4,0,31,4,20,0.7419354838709677,0.25806451612903225
Long An,1987,9,241.17403009127986,8.039134336375996,29.838050053129308,28,2,3,0,30,2,17,0.9333333333333333,0.06666666666666667
Long An,1987,10,262.7903682831821,8.477108654296197,26.94307028244751,27,4,2,0,31,2,18,0.8709677419354839,0.12903225806451613
Long An,1987,11,161.3895537841555,5.379651792805183,16.491534895331377,22,8,0,0,30,3,13,0.7333333333333333,0.26666666666666666
Long An,1987,12,10.179753855709327,0.32837915663578476,3.527688337756888,4,27,0,0,31,16,2,0.12903225806451613,0.8709677419354839
Long An,1988,1,9.20400233221431,0.2969033010391713,3.2043607421248868,4,27,0,0,31,13,3,0.12903225806451613,0.8709677419354839
Long An,1988,2,11.377506465533108,0.39232780915631404,5.095061242466871,4,25,0,0,29,9,1,0.13793103448275862,0.8620689655172413
Long An,1988,3,9.753655064761501,0.3146340343471452,3.4860267883503604,3,28,0,0,31,25,1,0.0967741935483871,0.9032258064516129
Long An,1988,4,42.17565632307377,1.4058552107691256,10.470570523275647,10,20,0,0,30,7,3,0.3333333333333333,0.6666666666666666
Long An,1988,5,236.18132117389172,7.618752295931991,26.127507541264343,29,2,1,0,31,1,27,0.9354838709677419,0.06451612903225806
Long An,1988,6,60.608721341639814,2.020290711387994,9.629394188260791,18,12,0,0,30,3,4,0.6,0.4
Long An,1988,7,211.4493515082614,6.820946822847142,29.34431447220159,24,7,1,0,31,2,12,0.7741935483870968,0.22580645161290322
Long An,1988,8,69.96514198333732,2.256940063978623,6.203500549439945,25,6,0,0,31,1,8,0.8064516129032258,0.1935483870967742
Long An,1988,9,314.4098027851738,10.480326759505793,33.04449569323938,30,0,4,0,30,0,30,1.0,0.0
Long An,1988,10,246.94868149801079,7.966086499935832,26.876532052895676,24,7,3,0,31,2,16,0.7741935483870968,0.22580645161290322
Long An,1988,11,104.73827798327406,3.491275932775802,42.23740990623892,11,19,1,0,30,5,3,0.36666666666666664,0.6333333333333333
Long An,1988,12,5.496743027109428,0.1773142911970783,1.5190692065413751,2,29,0,0,31,17,1,0.06451612903225806,0.9354838709677419
Long An,1989,1,7.065064893126802,0.22790531913312265,2.219163626202135,3,28,0,0,31,21,1,0.0967741935483871,0.9032258064516129
Long An,1989,2,4.58071690820898,0.163597032436035,2.230278468105993,2,26,0,0,28,21,2,0.07142857142857142,0.9285714285714286
Long An,1989,3,21.83014851849502,0.7041983393062909,7.056945080284478,7,24,0,0,31,12,3,0.22580645161290322,0.7741935483870968
Long An,1989,4,29.24474636819047,0.9748248789396823,12.094897000414404,7,23,0,0,30,8,2,0.23333333333333334,0.7666666666666667
Long An,1989,5,255.667205727262,8.247329217008451,28.042317354862075,25,6,1,0,31,3,16,0.8064516129032258,0.1935483870967742
Long An,1989,6,188.722696673975,6.290756555799167,25.79293512403435,25,5,1,0,30,2,8,0.8333333333333334,0.16666666666666666
Long An,1989,7,270.4145921747092,8.72305136047449,32.05025121743591,27,4,3,0,31,1,13,0.8709677419354839,0.12903225806451613
Long An,1989,8,203.52498183671656,6.565321994732792,19.967804082189797,26,5,0,0,31,2,11,0.8387096774193549,0.16129032258064516
Long An,1989,9,251.9362634322439,8.397875447741463,31.55488012092117,27,3,2,0,30,2,21,0.9,0.1
Long An,1989,10,279.4080493463447,9.01316288214015,36.17421389884561,25,6,3,0,31,4,19,0.8064516129032258,0.1935483870967742
Long An,1989,11,30.616889199881623,1.0205629733293875,9.190391031886756,6,24,0,0,30,9,2,0.2,0.8
Long An,1989,12,6.132983057616155,0.19783816314890823,3.693402030696154,2,29,0,0,31,21,2,0.06451612903225806,0.9354838709677419
Long An,1990,1,6.773127458711973,0.2184879825390959,2.194581068762132,2,29,0,0,31,12,1,0.06451612903225806,0.9354838709677419
Long An,1990,2,2.9938322418690726,0.10692258006675259,1.245271040962617,1,27,0,0,28,24,1,0.03571428571428571,0.9642857142857143
Long An,1990,3,10.309928505400121,0.3325783388838749,6.117827459323612,3,28,0,0,31,16,1,0.0967741935483871,0.9032258064516129
Long An,1990,4,28.807343582698838,0.9602447860899612,6.14626874985251,9,21,0,0,30,6,4,0.3,0.7
Long An,1990,5,59.195766914671395,1.9095408682152064,6.465726315147188,18,13,0,0,31,3,6,0.5806451612903226,0.41935483870967744
Long An,1990,6,257.67335396034326,8.58911179867811,35.84667321495024,25,5,2,0,30,1,10,0.8333333333333334,0.16666666666666666
Long An,1990,7,254.9427294139802,8.2239590133542,21.27603201348784,27,4,1,0,31,2,11,0.8709677419354839,0.12903225806451613
Long An,1990,8,226.26180498399813,7.298767902709617,19.76859731899146,25,6,0,0,31,2,7,0.8064516129032258,0.1935483870967742
Long An,1990,9,220.31530448730513,7.343843482910171,27.96587291993022,22,8,3,0,30,3,10,0.7333333333333333,0.26666666666666666
Long An,1990,10,295.03639522371253,9.517303071732663,30.23289841706808,25,6,5,0,31,3,11,0.8064516129032258,0.1935483870967742
Long An,1990,11,112.49456538354686,3.7498188461182287,14.465469972210432,15,15,0,0,30,9,7,0.5,0.5
Long An,1990,12,6.011649054123905,0.19392416303625498,4.118202029435221,1,30,0,0,31,22,1,0.03225806451612903,0.967741935483871
Long An,1991,1,7.173910317486999,0.2314164618544193,2.986831478051005,2,29,0,0,31,20,2,0.06451612903225806,0.9354838709677419
Long An,1991,2,2.9291952332700357,0.10461411547392985,1.555583348428656,1,27,0,0,28,18,1,0.03571428571428571,0.9642857142857143
Long An,1991,3,10.508317901409995,0.3389779968196773,8.888290667794651,2,29,0,0,31,15,1,0.06451612903225806,0.9354838709677419
Long An,1991,4,30.49361391249845,1.0164537970832817,10.846625061263683,6,24,0,0,30,19,4,0.2,0.8
Long An,1991,5,155.6157361966892,5.019862457957716,22.014987257098056,22,9,1,0,31,7,16,0.7096774193548387,0.2903225806451613
Long An,1991,6,232.50361620919801,7.7501205403066,30.869932060696502,25,5,1,0,30,2,8,0.8333333333333334,0.16666666666666666
Long An,1991,7,166.07664943839617,5.357311272206328,17.955038094133233,25,6,0,0,31,2,11,0.8064516129032258,0.1935483870967742
Long An,1991,8,186.9900661468629,6.031937617640739,28.66096401263591,18,13,3,0,31,5,6,0.5806451612903226,0.41935483870967744
Long An,1991,9,262.7440256358046,8.758134187860152,26.99478574751298,27,3,1,0,30,1,19,0.9,0.1
Long An,1991,10,206.55804426862116,6.663162718342618,27.36499368723167,23,8,1,0,31,5,13,0.7419354838709677,0.25806451612903225
Long An,1991,11,60.21199420340533,2.0070664734468444,23.29984220244578,8,22,1,0,30,10,6,0.26666666666666666,0.7333333333333333
Long An,1991,12,9.875573196512997,0.3185668773068709,4.172133074396903,3,28,0,0,31,16,2,0.0967741935483871,0.9032258064516129
Long An,1992,1,11.264145510483338,0.3633595325962367,4.71599903803589,3,28,0,0,31,25,2,0.0967741935483871,0.9032258064516129
Long An,1992,2,6.5752037726507755,0.22673116457416467,4.703761075977473,2,27,0,0,29,19,2,0.06896551724137931,0.9310344827586207
Long An,1992,3,6.811591749462371,0.2197287661116894,2.346497281002528,3,28,0,0,31,16,2,0.0967741935483871,0.9032258064516129
Long An,1992,4,45.24015030715664,1.5080050102385547,11.19534220026256,9,21,0,0,30,11,5,0.3,0.7
Long An,1992,5,182.5963386713626,5.890204473269761,13.576715204052771,27,4,0,0,31,1,15,0.8709677419354839,0.12903225806451613
Long An,1992,6,257.55946914098274,8.585315638032759,30.80206878752907,25,5,4,0,30,3,20,0.8333333333333334,0.16666666666666666
Long An,1992,7,272.0962419999749,8.777298129031449,20.904510425754296,29,2,1,0,31,1,20,0.9354838709677419,0.06451612903225806
Long An,1992,8,260.60946892583087,8.406757062123576,20.794160873698704,25,6,1,0,31,2,9,0.8064516129032258,0.1935483870967742
Long An,1992,9,206.34586927596786,6.878195642532262,25.23292170769371,24,6,2,0,30,2,15,0.8,0.2
Long An,1992,10,272.6796687521621,8.796118346843938,42.444979731209216,25,6,5,0,31,2,14,0.8064516129032258,0.1935483870967742
Long An,1992,11,23.1234217030297,0.7707807234343232,6.145776077371059,6,24,0,0,30,9,3,0.2,0.8
Long An,1992,12,20.83997217507423,0.6722571669378784,15.40885132433181,3,28,0,0,31,15,2,0.0967741935483871,0.9032258064516129
Long An,1993,1,6.172318993436064,0.19910706430438915,2.930672300722061,1,30,0,0,31,25,1,0.03225806451612903,0.967741935483871
Long An,1993,2,4.131422443829182,0.14755080156532793,2.251200933310877,2,26,0,0,28,19,1,0.07142857142857142,0.9285714285714286
Long An,1993,3,18.1678545021672,0.5860598226505548,8.270253848885634,4,27,0,0,31,15,2,0.12903225806451613,0.8709677419354839
Long An,1993,4,28.129024505612698,0.93763415018709,7.297980818750214,5,25,0,0,30,11,3,0.16666666666666666,0.8333333333333334
Long An,1993,5,70.21906700176687,2.265131193605383,7.627749946111837,20,11,0,0,31,5,14,0.6451612903225806,0.3548387096774194
Long An,1993,6,193.88585764852897,6.462861921617632,23.99745189651888,25,5,1,0,30,2,18,0.8333333333333334,0.16666666666666666
Long An,1993,7,235.7605846645569,7.605180150469577,34.26117013735188,25,6,4,0,31,2,9,0.8064516129032258,0.1935483870967742
Long An,1993,8,181.82881908373986,5.865445776894834,22.78275952092889,23,8,1,0,31,2,8,0.7419354838709677,0.25806451612903225
Long An,1993,9,273.32417312750596,9.110805770916865,34.38202512073138,27,3,3,0,30,1,18,0.9,0.1
Long An,1993,10,283.8324961179832,9.155886971547845,26.81816277430176,27,4,3,0,31,3,17,0.8709677419354839,0.12903225806451613
Long An,1993,11,84.77348235553741,2.8257827451845805,28.99519767982509,13,17,1,0,30,8,4,0.43333333333333335,0.5666666666666667
Long An,1993,12,55.79225145293345,1.799750046868821,14.130342129559336,9,22,0,0,31,14,5,0.2903225806451613,0.7096774193548387
Long An,1994,1,11.054110474378176,0.3565842088509089,4.082338358457297,4,27,0,0,31,15,3,0.12903225806451613,0.8709677419354839
Long An,1994,2,2.354486572170644,0.08408880614895156,0.748218992096877,0,28,0,0,28,28,0,0.0,1.0
Long An,1994,3,32.59024706693971,1.051298292481926,8.886248712111614,8,23,0,0,31,7,1,0.25806451612903225,0.7419354838709677
Long An,1994,4,27.729861792071002,0.9243287264023667,3.811285406831434,13,17,0,0,30,8,6,0.43333333333333335,0.5666666666666667
Long An,1994,5,236.1946714899384,7.619182951288336,29.99956191286511,27,4,2,0,31,1,9,0.8709677419354839,0.12903225806451613
Long An,1994,6,237.54351415657942,7.918117138552647,20.368950214213296,27,3,1,0,30,1,10,0.9,0.1
Long An,1994,7,178.34509775842668,5.753067669626667,28.69180445302732,19,12,2,0,31,4,10,0.6129032258064516,0.3870967741935484
Long An,1994,8,172.97523536142003,5.579846301981291,25.031106846767187,17,14,2,0,31,10,5,0.5483870967741935,0.45161290322580644
Long An,1994,9,233.76633400508186,7.792211133502729,38.22801604201838,24,6,2,0,30,4,9,0.8,0.2
Long An,1994,10,242.25760964612527,7.814761601487912,33.12354952031746,26,5,3,0,31,2,15,0.8387096774193549,0.16129032258064516
Long An,1994,11,39.28686301508533,1.3095621005028444,17.17524856444171,6,24,0,0,30,16,3,0.2,0.8
Long An,1994,12,36.49282995588801,1.1771880630931617,10.854764257596706,7,24,0,0,31,12,4,0.22580645161290322,0.7741935483870968
Long An,1995,1,14.07431634755042,0.45401020475969095,4.4547178205091145,4,27,0,0,31,12,1,0.12903225806451613,0.8709677419354839
Long An,1995,2,7.793891822930215,0.2783532793903648,3.3132210023706463,2,26,0,0,28,13,1,0.07142857142857142,0.9285714285714286
Long An,1995,3,28.15313960938205,0.9081657938510338,18.553004439189067,4,27,0,0,31,16,2,0.12903225806451613,0.8709677419354839
Long An,1995,4,22.792903797561024,0.7597634599187008,10.591815169118505,5,25,0,0,30,17,2,0.16666666666666666,0.8333333333333334
Long An,1995,5,192.0285877678712,6.194470573157135,23.64675054691225,19,12,2,0,31,6,10,0.6129032258064516,0.3870967741935484
Long An,1995,6,179.8628819684909,5.995429398949697,18.409895328828423,26,4,0,0,30,1,10,0.8666666666666667,0.13333333333333333
Long An,1995,7,245.9558884405249,7.934060917436287,25.46633917324071,27,4,1,0,31,2,12,0.8709677419354839,0.12903225806451613
Long An,1995,8,205.30014663165272,6.622585375214604,14.618613125115974,29,2,0,0,31,1,19,0.9354838709677419,0.06451612903225806
Long An,1995,9,266.9619574625762,8.898731915419207,28.73568328328808,29,1,2,0,30,1,24,0.9666666666666667,0.03333333333333333
Long An,1995,10,260.2130850631108,8.393970485906799,32.49290015044825,25,6,3,0,31,2,6,0.8064516129032258,0.1935483870967742
Long An,1995,11,137.52194998974636,4.584064999658212,15.014720476837985,20,10,0,0,30,4,5,0.6666666666666666,0.3333333333333333
Long An,1995,12,20.902568673890546,0.6742764088351789,11.090473201003944,4,27,0,0,31,15,2,0.12903225806451613,0.8709677419354839
Long An,1996,1,7.13754058832655,0.2302432447847274,2.2219616831740887,3,28,0,0,31,22,2,0.0967741935483871,0.9032258064516129
Long An,1996,2,7.605809456870513,0.2622692916162246,2.497453846882773,3,26,0,0,29,20,2,0.10344827586206896,0.896551724137931
Long An,1996,3,6.780552695233794,0.21872750629786433,3.149176823505738,3,28,0,0,31,16,1,0.0967741935483871,0.9032258064516129
Long An,1996,4,83.7347328687419,2.791157762291397,14.526479553539948,13,17,0,0,30,7,5,0.43333333333333335,0.5666666666666667
Long An,1996,5,236.05113458097588,7.614552728418577,21.89456025935442,29,2,1,0,31,2,26,0.9354838709677419,0.06451612903225806
Long An,1996,6,206.28756203663477,6.876252067887825,16.32624611232672,23,7,0,0,30,2,11,0.7666666666666667,0.23333333333333334
Long An,1996,7,248.22237957587166,8.007173534705537,18.65947892609269,28,3,0,0,31,1,20,0.9032258064516129,0.0967741935483871
Long An,1996,8,174.12332916294983,5.6168815859016075,15.867257304105756,26,5,0,0,31,2,13,0.8387096774193549,0.16129032258064516
Long An,1996,9,234.41786075227796,7.813928691742599,22.220343537974568,28,2,3,0,30,1,12,0.9333333333333333,0.06666666666666667
Long An,1996,10,297.31988878116323,9.590964154231072,31.961453081659812,28,3,5,0,31,1,15,0.9032258064516129,0.0967741935483871
Long An,1996,11,196.73330676469138,6.5577768921563795,24.83463867341577,23,7,1,0,30,2,8,0.7666666666666667,0.23333333333333334
Long An,1996,12,28.73441953168407,0.9269167590865829,5.934118429809538,7,24,0,0,31,13,3,0.22580645161290322,0.7741935483870968
Long An,1997,1,6.097502445398419,0.19669362727091674,2.728596358652503,2,29,0,0,31,27,1,0.06451612903225806,0.9354838709677419
