province_name,year,month,date,rainfall_mm,monthly_mean,rainfall_anomaly,rainfall_zscore
Vinh Long,2002,6,2002-06-01,233.8166563140111,202.49160170633658,31.32505460767453,0.5690874991418723
Bac Lieu,2002,6,2002-06-01,287.0823086077934,259.12481464462087,27.95749396317251,0.42223555091888504
Ca Mau,2002,6,2002-06-01,258.78790246413746,276.64667457639223,-17.85877211225477,-0.2429337143296326
Can Tho city,2002,6,2002-06-01,202.0216816681728,196.5063853270772,5.515296341095592,0.10656408203743835
Hau Giang,2002,6,2002-06-01,248.0967417484904,231.3476831213636,16.7490586271268,0.2749840676267231
An Giang,2002,6,2002-06-01,162.66142098571945,164.48686055884076,-1.825439573121315,-0.04714830068429232
Ben Tre,2002,6,2002-06-01,249.2072595743998,189.30016608088818,59.90709349351164,1.0833720619145233
Dong Thap,2002,6,2002-06-01,179.2907799803351,164.0048602299634,15.285919750371676,0.35228747739564303
Kien Giang,2002,6,2002-06-01,223.6300185695652,254.65169074579228,-31.02167217622707,-0.5440767123556536
Long An,2002,6,2002-06-01,234.5181377305712,198.65714875739437,35.86098897317683,0.6551332012808413
Tien Giang,2002,6,2002-06-01,239.80455149124097,187.59233333113949,52.212218160101486,0.9593569616939005
Soc Trang,2002,7,2002-07-01,121.032064034465,260.21860368430214,-139.18653964983713,-1.9879886810200045
Tra Vinh,2002,7,2002-07-01,107.42289273626636,216.16622208454055,-108.74332934827419,-1.903870863581162
Vinh Long,2002,7,2002-07-01,127.88540433670028,228.0355210358104,-100.15011669911013,-1.8525089058433777
Bac Lieu,2002,7,2002-07-01,117.66921520005604,253.806979370529,-136.13776417047296,-1.9454468657638355
Ca Mau,2002,7,2002-07-01,143.3423625064777,275.01135536077027,-131.66899285429255,-1.7102726274788722
Can Tho city,2002,7,2002-07-01,113.30685719773558,231.23900979865647,-117.93215260092089,-2.134575535497231
Hau Giang,2002,7,2002-07-01,136.93527654264452,287.44811534431636,-150.51283880167185,-2.1739271859409968
An Giang,2002,7,2002-07-01,81.18666411999934,201.0466543748563,-119.85999025485697,-2.4521561377447982
Ben Tre,2002,7,2002-07-01,111.56943249426742,200.41607507672273,-88.84664258245532,-1.9605506863532163
Dong Thap,2002,7,2002-07-01,81.54644527816906,182.16879604465439,-100.62235076648533,-2.4583905762265914
Kien Giang,2002,7,2002-07-01,135.8622193745773,312.61327918275373,-176.75105980817642,-2.297156902966825
Long An,2002,7,2002-07-01,108.20036027649206,233.2932626711261,-125.09290239463402,-2.596953084948022
Tien Giang,2002,7,2002-07-01,114.36161082599858,217.03359163022654,-102.67198080422796,-2.2118763069917966
Soc Trang,2002,8,2002-08-01,311.72189585574114,248.50821175075484,63.2136841049863,1.2770355925858135
Tra Vinh,2002,8,2002-08-01,291.5217779364942,222.6970567527204,68.82472118377376,1.498340015962835
Vinh Long,2002,8,2002-08-01,243.70382445514903,204.691038524929,39.01278593022002,0.9876356265150484
Bac Lieu,2002,8,2002-08-01,358.8101143972236,290.51532250362015,68.29479189360342,1.1122595368180528
Ca Mau,2002,8,2002-08-01,356.5082937280108,285.3516229322417,71.15667079576912,1.0609961937036492
Can Tho city,2002,8,2002-08-01,210.80691251204505,199.19164235846083,11.61527015358422,0.24316760610133176
Hau Giang,2002,8,2002-08-01,287.99155089320953,248.3426006936552,39.64895019955432,0.7395743549544407
An Giang,2002,8,2002-08-01,153.00348219247616,161.81253524050075,-8.809053048024595,-0.22121929965995635
Ben Tre,2002,8,2002-08-01,243.401711958389,186.48751947143057,56.91419248695843,1.627900033672044
Dong Thap,2002,8,2002-08-01,158.4534962594773,154.52442247051914,3.9290737889581635,0.11512837578121368
Kien Giang,2002,8,2002-08-01,304.45692754716464,291.70508460609824,12.7518429410664,0.18622877092715467
Long An,2002,8,2002-08-01,207.8490395108536,189.39210619350675,18.456933317346852,0.5253596863851818
Tien Giang,2002,8,2002-08-01,218.95228467449988,183.96076518322636,34.99151949127352,1.06232535920188
Soc Trang,2002,9,2002-09-01,243.88170315005956,286.62623006695844,-42.74452691689888,-0.8257157784741755
Tra Vinh,2002,9,2002-09-01,236.38520314337856,251.160925643905,-14.775722500526427,-0.30829545601029085
Vinh Long,2002,9,2002-09-01,182.65894148173948,243.832238883909,-61.17329740216954,-1.3409439380942976
Bac Lieu,2002,9,2002-09-01,251.5125016221266,322.0284290711807,-70.51592744905412,-1.0116797128557526
Ca Mau,2002,9,2002-09-01,299.15900351057803,342.6605029212382,-43.50149941066019,-0.5196085364407448
Can Tho city,2002,9,2002-09-01,156.20548230625212,231.31611362969153,-75.1106313234394,-1.5803673892259253
Hau Giang,2002,9,2002-09-01,224.995006028881,294.8919054468445,-69.89689941796348,-1.2324955225773757
An Giang,2002,9,2002-09-01,144.8987551964135,197.52043749205163,-52.621682295638124,-1.4178721188555914
Ben Tre,2002,9,2002-09-01,193.34374704724357,222.57899129298238,-29.235244245738812,-0.7029862934999367
Dong Thap,2002,9,2002-09-01,149.75541470771842,196.62450328757234,-46.86908857985392,-1.4291944242189913
Kien Giang,2002,9,2002-09-01,238.81990790262,302.9468704721603,-64.1269625695403,-1.0238061107734753
Long An,2002,9,2002-09-01,196.4222128671049,245.87251182656567,-49.45029895946078,-1.2414652917497093
Tien Giang,2002,9,2002-09-01,178.25198774315115,225.62559783116296,-47.373610088011816,-1.2640514760491783
Soc Trang,2002,10,2002-10-01,247.76446760574555,287.11574679242716,-39.35127918668161,-0.44962456971852216
Tra Vinh,2002,10,2002-10-01,246.43802405197525,283.79119066165026,-37.353166609675014,-0.3887796406883875
Vinh Long,2002,10,2002-10-01,247.29621819001443,269.4053118595508,-22.109093669536378,-0.27889213826826814
Bac Lieu,2002,10,2002-10-01,224.07398866633457,287.4462370841516,-63.37224841781705,-0.7533365679109663
Ca Mau,2002,10,2002-10-01,188.14007506212613,296.1054254793729,-107.96535041724678,-1.2665368775407142
Can Tho city,2002,10,2002-10-01,229.5158778390185,271.98654438911865,-42.47066655010016,-0.5912422136649909
Hau Giang,2002,10,2002-10-01,229.1902220046761,280.899395420897,-51.70917341622092,-0.6637157924158222
An Giang,2002,10,2002-10-01,234.9303583718618,266.69010025401894,-31.759741882157158,-0.4481224344750644
Ben Tre,2002,10,2002-10-01,244.56690590222152,280.2823933497004,-35.715487447478864,-0.38312343097355106
Dong Thap,2002,10,2002-10-01,251.3281889784617,260.04538899245773,-8.717200013996035,-0.13039630455414847
Kien Giang,2002,10,2002-10-01,220.28741541726308,294.80366962271523,-74.51625420545216,-1.001004460458343
Long An,2002,10,2002-10-01,266.2727230562598,280.5056669065941,-14.232943850334323,-0.18805655540046654
Tien Giang,2002,10,2002-10-01,241.31085932559495,271.95374387202685,-30.6428845464319,-0.3794389114624119
Soc Trang,2002,11,2002-11-01,245.0104478372206,159.72207554083136,85.28837229638924,1.4148983487660327
Tra Vinh,2002,11,2002-11-01,203.7277015908883,134.28834089488217,69.43936069600613,1.321208823664901
Vinh Long,2002,11,2002-11-01,239.54881228951984,149.45275344743624,90.09605884208361,1.5060797582902166
Bac Lieu,2002,11,2002-11-01,242.1271095290565,166.4562288431516,75.6708806859049,1.178769042417735
Ca Mau,2002,11,2002-11-01,223.40009651321563,177.42274124337874,45.97735526983689,0.6747793255784621
Can Tho city,2002,11,2002-11-01,291.4591842150385,157.06117018965762,134.39801402538086,2.01163659536079
Hau Giang,2002,11,2002-11-01,260.8886874565561,166.68875424380337,94.19993321275274,1.459808175259079
An Giang,2002,11,2002-11-01,283.4791011771304,145.29376415754825,138.18533701958216,2.000665880794068
Ben Tre,2002,11,2002-11-01,190.9757430718967,121.707064253494,69.26867881840269,1.4165044299241036
Dong Thap,2002,11,2002-11-01,284.0546556259667,144.9832750334808,139.0713805924859,2.022881052635559
Kien Giang,2002,11,2002-11-01,282.225944600624,160.67300000136308,121.55294459926094,1.8724290002548172
Long An,2002,11,2002-11-01,241.0027543445504,132.73568224210666,108.26707210244373,1.7755500501671402
Tien Giang,2002,11,2002-11-01,192.06278392766944,120.37542450664738,71.68735942102207,1.3968484445308873
Soc Trang,2002,12,2002-12-01,31.89614494465688,36.136334648495335,-4.240189703838457,-0.1970458234176392
Tra Vinh,2002,12,2002-12-01,27.232100329102025,33.8416938346602,-6.609593505558173,-0.2966197123994663
Vinh Long,2002,12,2002-12-01,53.11240814513998,39.780208213025084,13.332199932114897,0.43576204186990747
Bac Lieu,2002,12,2002-12-01,41.59544942085178,47.74485096673784,-6.1494015458860645,-0.24319626481945097
Ca Mau,2002,12,2002-12-01,66.63067873176033,62.92335750459004,3.70732122717029,0.12105060936272913
Can Tho city,2002,12,2002-12-01,65.56119591387395,40.887820759446946,24.673375154427,0.81727633122381
Hau Giang,2002,12,2002-12-01,49.88655206959788,42.70175892723853,7.184793142359354,0.27096776756843877
An Giang,2002,12,2002-12-01,77.89158269551159,38.958010420002815,38.93357227550877,1.370024687749797
Ben Tre,2002,12,2002-12-01,34.21384936950609,37.51407582657335,-3.3002264570672537,-0.11739118393491196
Dong Thap,2002,12,2002-12-01,71.74929643820582,39.23278178959202,32.5165146486138,0.9991135143728482
Kien Giang,2002,12,2002-12-01,81.3838704056,45.071430681322845,36.31243972427716,1.3176501227217123
Long An,2002,12,2002-12-01,67.97729228897508,39.14182585772664,28.83546643124844,0.8753986759817854
Tien Giang,2002,12,2002-12-01,49.946440332677625,35.96998539711587,13.976454935561755,0.4753411618740315
Soc Trang,2003,1,2003-01-01,1.9643952223314711,9.250562914400108,-7.286167692068637,-1.039291744251302
Tra Vinh,2003,1,2003-01-01,0.7765550470593598,6.528299865058275,-5.751744817998915,-1.045247929999803
Vinh Long,2003,1,2003-01-01,2.798667329923044,7.46568326195543,-4.6670159320323865,-0.7834363575829962
Bac Lieu,2003,1,2003-01-01,5.321328813583026,13.736892747853481,-8.415563934270455,-1.0359898237262533
Ca Mau,2003,1,2003-01-01,7.518187478694663,17.57674676145969,-10.058559282765028,-1.0611890390038543
Can Tho city,2003,1,2003-01-01,6.12548478979552,11.48439278185302,-5.3589079920575,-0.7839011868955945
Hau Giang,2003,1,2003-01-01,5.437958874545781,12.050937903884492,-6.612979029338711,-0.8596654400083487
An Giang,2003,1,2003-01-01,3.108687717306405,11.738263733567123,-8.629576016260717,-1.3444581939281945
Ben Tre,2003,1,2003-01-01,1.2875359996319442,6.4824690934152915,-5.194933093783347,-0.9567872301000915
Dong Thap,2003,1,2003-01-01,6.386130042448594,11.600486686269152,-5.214356643820558,-0.8437464464114409
Kien Giang,2003,1,2003-01-01,6.266841675987464,15.02053749226069,-8.753695816273225,-0.9869943724719925
Long An,2003,1,2003-01-01,5.531258879754602,12.537217401940406,-7.0059585221858045,-1.0563120367052472
Tien Giang,2003,1,2003-01-01,2.397146835417552,7.549819935114067,-5.152673099696516,-0.9931543431358955
Soc Trang,2003,2,2003-02-01,0.1406916631614492,5.032612383874859,-4.89192072071341,-1.5309506674757265
Tra Vinh,2003,2,2003-02-01,0.0,2.8946611959469775,-2.8946611959469775,-1.1973735883873962
Vinh Long,2003,2,2003-02-01,0.0086341868482577,3.5751496104940355,-3.566515423645778,-1.1130999185315673
Bac Lieu,2003,2,2003-02-01,0.5829366875708367,4.85432927466342,-4.271392587092583,-1.1482310767916106
Ca Mau,2003,2,2003-02-01,0.6158977344223404,5.20437234174972,-4.58847460732738,-1.0150688807416792
Can Tho city,2003,2,2003-02-01,1.0255492575038023,4.144474186515506,-3.118924929011704,-0.8031023390155861
Hau Giang,2003,2,2003-02-01,0.2406561900009627,4.623053067777344,-4.382396877776381,-1.2434170133314575
An Giang,2003,2,2003-02-01,0.949021027203086,7.993766770413151,-7.044745743210065,-1.0231557039488148
Ben Tre,2003,2,2003-02-01,0.1704308432959468,4.107758028949911,-3.9373271856539644,-1.5091675082442721
Dong Thap,2003,2,2003-02-01,0.4288020062322221,5.253787973668788,-4.824985967436566,-0.9106453431882566
Kien Giang,2003,2,2003-02-01,1.6443071970276015,8.903017082627985,-7.258709885600383,-0.978969916963276
Long An,2003,2,2003-02-01,1.1753111375013403,5.935697669089123,-4.760386531587782,-0.9676601700335711
Tien Giang,2003,2,2003-02-01,1.4178474941187629,5.262927050197614,-3.8450795560788515,-1.1376428141176747
Soc Trang,2003,3,2003-03-01,4.377537315599748,13.8764550173841,-9.49891770178435,-0.6012959207384541
Tra Vinh,2003,3,2003-03-01,0.5188089582752917,7.721723551248695,-7.202914592973403,-0.7483908023995387
Vinh Long,2003,3,2003-03-01,0.0413357513078634,8.192794069214072,-8.151458317906208,-0.7331666963591728
Bac Lieu,2003,3,2003-03-01,6.413768021837106,18.957599333571125,-12.543831311734019,-0.6286561124466183
Ca Mau,2003,3,2003-03-01,11.056671498357463,25.77074807635631,-14.714076577998846,-0.5875001762658033
Can Tho city,2003,3,2003-03-01,6.763344699187481,19.131681763626393,-12.368337064438911,-0.5680817415709477
Hau Giang,2003,3,2003-03-01,7.559311655649772,20.75863402351502,-13.19932236786525,-0.5677108032496934
An Giang,2003,3,2003-03-01,23.251516443097767,36.708939552375234,-13.457423109277467,-0.3816881432031758
Ben Tre,2003,3,2003-03-01,0.6908702189431397,8.325775864743715,-7.6349056458005755,-0.7778275309458272
Dong Thap,2003,3,2003-03-01,9.523250183055506,24.15924251553602,-14.635992332480516,-0.5991002583352295
Kien Giang,2003,3,2003-03-01,31.172998611969835,40.64599731440484,-9.472998702435003,-0.24597389255754487
Long An,2003,3,2003-03-01,7.318799902521768,20.228570185274116,-12.909770282752348,-0.5952934257275084
Tien Giang,2003,3,2003-03-01,2.462399535764938,11.794211201453914,-9.331811665688976,-0.7091435029726216
Soc Trang,2003,4,2003-04-01,22.0110634486874,52.567798867096435,-30.556735418409037,-0.7011767280302134
Tra Vinh,2003,4,2003-04-01,13.760563355724685,35.79389658699988,-22.033333231275193,-0.6707340582177826
Vinh Long,2003,4,2003-04-01,20.596586199009234,43.481437328426544,-22.88485112941731,-0.5714426857650536
Bac Lieu,2003,4,2003-04-01,42.23872478069735,62.47898565326389,-20.240260872566537,-0.4206534415058703
Ca Mau,2003,4,2003-04-01,53.936701207971545,77.12632995346,-23.189628745488456,-0.4557327041092123
Can Tho city,2003,4,2003-04-01,34.831347360095194,62.30122167169119,-27.469874311595994,-0.5729697604288184
Hau Giang,2003,4,2003-04-01,33.76026264488187,66.32796577736713,-32.567703132485256,-0.6306135509655886
An Giang,2003,4,2003-04-01,69.11686810173167,87.46122282071849,-18.34435471898682,-0.32088181208949934
Ben Tre,2003,4,2003-04-01,12.78240324531137,32.24252309046432,-19.460119845152946,-0.6055707937023487
Dong Thap,2003,4,2003-04-01,44.45422600592804,69.54855556999001,-25.094329564061972,-0.5055193760534447
Kien Giang,2003,4,2003-04-01,75.87258835309098,101.49515551983427,-25.622567166743295,-0.39926811901366455
Long An,2003,4,2003-04-01,32.38185271186806,68.0260545886455,-35.64420187677743,-0.6736413833785674
Tien Giang,2003,4,2003-04-01,20.35267900351965,43.66240195705371,-23.30972295353406,-0.5596210341693567
Soc Trang,2003,5,2003-05-01,356.0091268655364,203.58758004076157,152.42154682477485,2.3507610052321906
